ID,GENDER,NAME,EMS,DOB,REG,SIRE,DAM
25417,M,DK Achillion's Mr. Philip,PER ns 03,16-01-2004,FD LO 125881,150803,114440
25418,F,DK Achillion's My Fair Lady,PER fs 03,15-08-2001,FD LO 111855,25412,114440
25419,F,DK Achillion's Oline,PER f 02 62,12-08-1999,FD RX 13834,25412,160771
25420,M,DK Achillion's Oliver,PER n 03,12-08-1999,FD RX 13833,25412,160771
25421,M,DK Achillion's Quick Star,PER n 03,09-10-1995,FD LO 86463,55871,45877
25422,M,DK Achillion's Smokey,PER n 03,11-05-1995,FD LO 81473,55871,45877
25423,F,DK Achillion's Snow Flake,PER w 62,10-11-1997,FD RX 12510,130707,139679
25424,F,DK Achillion's Tikita,PER a 02 62,21-10-1994,FD LO 78812,55871,145048
25425,F,DK Achillion's Totsiesmoke,PER fs,15-06-1998,FD LO 99420,103914,45877
25426,M,DK Achillion's Toulouse,PER a 02 62,21-10-1994,FD LO 78811,55871,145048
25427,F,DK Achillion's White Beauty,PER w 62,14-06-1997,FD RX 12138,130707,139679
25428,M,DK Achillion's White Magic,PER w 62,28-06-1998,FD RX 13012,13330,25427
25429,F,DK Achillion's White Star,PER w 62,14-06-1997,FD RX 12137,130707,139679
25430,M,DK Adelaide's Marco,PER a,14-04-1993,FD LO 71362,36886,71144
25431,F,DK Adelaide's Mitzi,PER g 03,23-10-1992,FD LO 69433,36886,121704
25432,M,DK Adelaide's Philip,PER e,23-10-1992,FD LO 69432,36886,121704
25433,F,DK Adelaide's Tasha,PER e,14-04-1993,FD LO 71361,36886,71144
25434,F,DK Adiris Ajo Ask,NFO a 09,04-08-1997,FD LO 91485,155370,132971
25435,M,DK Adiris Amaih Adrian,NFO d 09 23,13-03-1998,FD LO 93787,59985,132971
25436,F,DK Adiris Anastasia,NFO n,29-09-1998,FD LO 97218,50008,25434
25437,F,DK Adiris Artemis,NFO f 09 23,13-03-1998,FD LO 93784,59985,132971
25438,M,DK Adiris Dean Martin,NFO d 22,13-07-2000,FD LO 106282,59985,25452
25439,F,DK Adiris Delilah,NFO f 09 23,21-04-2000,FD LO 105052,59985,49514
25440,F,DK Adiris Edith Piaf,NFO f 09 23,13-07-2000,FD LO 106279,59985,25452
25441,M,DK Adiris Erasmus Montanus,NFO n 09 23,04-07-1999,FD LO 100655,59985,49514
25442,M,DK Adiris Esto Eg Chianti,NFO e 09 23,04-08-1997,FD LO 91484,155370,132971
25443,M,DK Adiris Frank Sinatra,NFO d 23,13-07-2000,FD LO 106281,59985,25452
25444,F,DK Adiris Frk. Misse Møhge,NFO n 09 22,11-06-1999,FD LO 99607,50032,25452
25445,F,DK Adiris Fru Fernando Møhge,NFO a 09 22,11-06-1999,FD LO 99609,50032,25452
25446,M,DK Adiris Goliath,NFO n 23,21-04-2000,FD LO 105056,59985,49514
25447,M,DK Adiris Hans Christian Varnæs,NFO n 22,11-06-1999,FD LO 99605,50032,25452
25448,M,DK Adiris Herkules,NFO n 09 23,21-04-2000,FD LO 105055,59985,49514
25449,M,DK Adiris Hieronymous,NFO n 09 23,04-07-1999,FD LO 100656,59985,49514
25450,F,DK Adiris Hyldemor,NFO n 09 23,15-04-1999,FD LO 98787,59986,132971
25451,F,DK Adiris Jeanne D'Arc,NFO f 23,21-04-2000,FD LO 105053,59985,49514
25452,F,DK Adiris Johanne Louise Heiberg,NFO f 09 23,13-03-1998,FD LO 93783,59985,132971
25453,F,DK Adiris Konsulinde Holm,NFO n 22,11-06-1999,FD LO 99606,50032,25452
25454,M,DK Adiris Lille Tuk,NFO d 09 23,15-04-1999,FD LO 98785,59986,132971
25455,M,DK Adiris Louis Armstrong,NFO d 23,13-07-2000,FD LO 106280,59985,25452
25456,M,DK Adiris Ludvig Holberg,NFO d 09 23,13-03-1998,FD LO 93785,59985,132971
25457,F,DK Adiris Marlene Dietrich,NFO d 22,13-07-2000,FD LO 106278,59985,25452
25458,F,DK Adiris Maude Varnæs,NFO f 09,11-06-1999,FD LO 99608,50032,25452
25459,M,DK Adiris Ole Lukøje,NFO d 09 23,15-04-1999,FD LO 98784,59986,132971
25460,F,DK Adiris Orlando,NFO d 09 23,13-03-1998,FD LO 93786,59985,132971
25461,F,DK Adiris Psyke,NFO f 09 23,15-04-1999,FD LO 98786,59986,132971
25462,M,DK Adiris Raphael,NFO n 23,11-04-1999,FD LO 98782,59985,25434
25463,M,DK Adiris Rembrandt,NFO n 23,11-04-1999,FD LO 98783,59985,25434
25464,M,DK Adiris Rubens,NFO n 09 23,11-04-1999,FD LO 98781,59985,25434
25465,F,DK Adiris Rubin,NFO f,11-04-1999,FD LO 98780,59985,25434
25466,M,DK Adiris Sagfører Skjold Hansen,NFO d 23,11-06-1999,FD LO 99604,50032,25452
25467,M,DK Adiris Samson,NFO n 09 23,21-04-2000,FD LO 105054,59985,49514
25468,M,DK Adiris San Sebastian,NFO n 23,04-07-1999,FD LO 100654,59985,49514
25469,F,DK Adiris Tammie Teak,NFO a 09,04-08-1997,FD LO 91486,155370,132971
25470,F,DK Adiris Tommelise,NFO n 09 23,15-04-1999,FD LO 98788,59986,132971
25471,F,DK Adiris Victoria,NFO a 09,29-09-1998,FD LO 97217,50008,25434
25472,M,DK Adiris Vitus,NFO a 09 23,29-09-1998,FD LO 97216,50008,25434
25473,F,DK Adiris Xenia,NFO f 09 23,04-07-1999,FD LO 100652,59985,49514
25474,F,DK Adiris Ysatis,NFO f 09 23,04-07-1999,FD LO 100653,59985,49514
25475,F,DK Adorecoon's Abbelona,MCO f,23-03-2009,FD LO 177266,20931,40539
25476,F,DK Adorecoon's Abbi,MCO fs,23-03-2009,FD LO 177268,20931,40539
25477,F,DK Adorecoon's Adela,MCO fs,23-03-2009,FD LO 177267,20931,40539
25478,F,DK Adorecoon's Alina,MCO f 22,23-03-2009,FD LO 177265,20931,40539
25479,M,DK African Dream's Baloo,PER d 03,10-05-2003,FD LO 121553,129843,98293
25480,M,DK African Dream's blue Thunder,PER a,20-07-1991,FD LO 64009,155841,141066
25481,F,DK African Dream's Isabella,PER n 03,10-05-2003,FD LO 121551,129843,98293
25482,F,DK African Dream's Miss Scarlett,PER n 03,10-05-2003,FD LO 121552,129843,98293
25483,M,DK African Dream's Oliver Twist,PER ns 12,21-09-1991,FD LO 65374,16658,101842
25484,F,DK African Dream's Penelope,PER g,22-07-1990,FD LO 60287,188842,141066
25485,F,DK African Dream's Primadona,PER f,20-07-1991,FD LO 64007,155841,141066
25486,M,DK African Dream's Timian,PER a,20-07-1991,FD LO 64008,155841,141066
25487,M,DK Afrodite's Benjamin Blå,NFO a 09,20-06-1988,FD RX 5418,128869,139140
25488,F,DK Afrodite's Emmelie,NFO ns 09,12-07-1989,FD LO 56293,25487,128184
25489,F,DK Afrodite's Thyra,NFO n 09,03-05-1986,FD RX 4564,186540,139140
25490,M,DK Agerbo's Brumbrum,PER e 33,20-04-2002,FD LO 114627,12149,71695
25491,F,DK Agerbo's Duchess,PER g 33,20-04-2002,FD LO 114626,12149,71695
25492,F,DK Agerbo's Phoebe,PER a 33,20-04-2002,FD LO 114628,12149,71695
25493,M,DK Agerbo's Thomas O'mally Cat,PER a 33,20-04-2002,FD LO 114629,12149,71695
25494,F,DK Agerskov's Aimee,MCO ns 22,29-10-2006,FD LO 144168,131144,32550
25495,F,DK Agerskov's Ally,MCO ns 22,29-10-2006,FD LO 144167,131144,32550
25496,M,DK Agerskov's Bacardi,MCO ns 22,16-06-2007,FD LO 147958,131144,32550
25497,F,DK Agerskov's Bailey,MCO ns 22,16-06-2007,FD LO 147959,131144,32550
25498,M,DK Agerskov's Baloo,MCO n 22,16-06-2007,FD LO 147956,131144,32550
25499,F,DK Agerskov's Binaya,MCO n 22,16-06-2007,FD LO 147960,131144,32550
25500,M,DK Agerskov's Bobby,MCO ns 22,16-06-2007,FD LO 147957,131144,32550
25501,M,DK Agerskov's Caesar Kamikaze,MCO n,14-03-2008,FD LO 170891,63442,32550
25502,F,DK Agerskov's Cedille Kamikaze,MCO n 22,14-03-2008,FD LO 170889,63442,32550
25503,M,DK Agerskov's Chewbacca Kamikaze,MCO n,14-03-2008,FD LO 170890,63442,32550
25504,F,DK Agerskov's Cirkeline Kamikaze,MCO a 22,14-03-2008,FD LO 170888,63442,32550
25505,F,DK Agerskov's Cleo Kamikaze,MCO n,14-03-2008,FD LO 170887,63442,32550
25506,M,DK Agerskov's Elvis Prestley,MCO ns 22,15-01-2009,FD LO 174919,131144,32550
25507,F,DK Agerskov's Emilie,MCO ns 22,15-01-2009,FD LO 174921,131144,32550
25508,F,DK Agerskov's Emily,MCO ns 22,15-01-2009,FD LO 174920,131144,32550
25509,M,DK Agersteds Anker,NFO as 09 23,03-04-1993,FD LO 71089,1391,140902
25510,M,DK Agersteds Anton,NFO es 09,03-04-1993,FD LO 71087,1391,140902
25511,M,DK Agersteds Arvid,NFO as 09 22,03-04-1993,FD LO 71088,1391,140902
25512,M,DK Agersteds Asbjørn,NFO ns 09 23,03-04-1993,FD LO 71090,1391,140902
25513,M,DK Agrippina's Absolon,SIB a 02,29-03-2011,(DK)FD LO 203000,174010,225
25514,M,DK Agrippina's Adonis,PER d,05-08-2000,FD LO 106155,92330,92523
25515,F,DK Agrippina's Aina,SIB e 09 23,29-03-2011,(DK)FD LO 203003,174010,225
25516,M,DK Agrippina's Aison,PER d,05-08-2000,FD LO 106156,92330,92523
25517,F,DK Agrippina's Alexia,SIB g 09 22,20-03-2011,(DK)FD LO 203651,172315,25617
25518,M,DK Agrippina's Alf,SIB a,29-03-2011,(DK)FD LO 203001,174010,225
25519,M,DK Agrippina's Alfred,SIB e 09 23,29-03-2011,(DK)FD LO 203002,174010,225
25520,M,DK Agrippina's Amos,SIB n 09 23,20-03-2011,(DK)FD LO 203650,172315,25617
25521,F,DK Agrippina's Anemone,SIB f 23,18-05-2013,(DK)FD LO 214539,77707,25617
25522,M,DK Agrippina's Arent,SIB d 09 22,20-03-2011,(DK)FD LO 203648,172315,25617
25523,M,DK Agrippina's Arv,SIB n 09 22,20-03-2011,(DK)FD LO 203649,172315,25617
25524,M,DK Agrippina's Asa,PER a,04-02-2003,FD LO 119809,70547,25541
25525,F,DK Agrippina's Askepot,PER f,10-08-2002,FD LO 117554,70547,92523
25526,M,DK Agrippina's Aslan,SIB es 23,24-07-2009,FD LO 176637,174010,167362
25527,M,DK Agrippina's Aslan,SIB es 23,24-07-2009,FD LO 176887,174010,167362
25528,F,DK Agrippina's Asta,SIB g,29-03-2011,(DK)FD LO 203004,174010,225
25529,F,DK Agrippina's Athene,PER f 33,05-08-2000,FD LO 106157,92330,92523
25530,F,DK Agrippina's Aurora,PER d 33,05-08-2000,FD LO 106158,92330,92523
25531,F,DK Agrippina's Babette,SIB f 02 21 64,26-02-2012,(DK)FD LO 208759,25621,225
25532,M,DK Agrippina's Baloo,PER n 33,03-07-2001,FD LO 110889,92330,25541
25533,M,DK Agrippina's Basse,PER n 33,03-07-2001,FD LO 110888,92330,25541
25534,F,DK Agrippina's Bella,PER e,08-11-2004,FD LO 131105,70547,92523
25535,F,DK Agrippina's Bella Elina,SIB f 09 23,12-03-2012,(DK)FD LO 208917,171083,25617
25536,F,DK Agrippina's Bellis,SIB fs 03 24,26-02-2012,(DK)FD LO 208758,25621,225
25537,M,DK Agrippina's Bernard-Alexander,SIB n 09 23,12-03-2012,(DK)FD LO 208919,171083,25617
25538,M,DK Agrippina's Bernhard,PER a,12-04-2002,FD LO 115411,70547,25541
25539,F,DK Agrippina's Bernice,SIB fs 09,26-02-2012,(DK)FD LO 208763,25621,225
25540,F,DK Agrippina's Bertha,SIB n 09 22,12-03-2012,(DK)FD LO 208918,171083,25617
25541,F,DK Agrippina's Bianca,PER a 33,04-07-1999,FD LO 100739,92326,92523
25542,F,DK Agrippina's BiBi,SIB ns 09 23,26-02-2012,(DK)FD LO 208762,25621,225
25543,M,DK Agrippina's Bjørn,PER n,25-03-2003,FD LO 120931,70547,59126
25544,M,DK Agrippina's Blue Moon,PER a,25-03-2002,FD LO 115408,70547,59126
25545,F,DK Agrippina's Blåtop,SIB g 02 21 64,26-02-2012,(DK)FD LO 208761,25621,225
25546,M,DK Agrippina's Bo-Lancelot,SIB ns 09 23,26-02-2012,(DK)FD LO 208757,25621,225
25547,M,DK Agrippina's Bom,PER e,08-11-2004,FD LO 131104,70547,92523
25548,M,DK Agrippina's Boris,SIB n 09 22,12-03-2012,(DK)FD LO 208920,171083,25617
25549,M,DK Agrippina's Bumle,SIB as 09 23,04-02-2013,(DK)FD LO 212930,25621,225
25550,F,DK Agrippina's Busja,SIB n 01 64,26-02-2012,(DK)FD LO 208760,25621,225
25551,M,DK Agrippina's Buster,PER e,11-03-2002,FD LO 114855,70547,92523
25552,M,DK Agrippina's Bølle,PER n 33,15-11-2000,FD LO 107195,92330,25541
25553,F,DK Agrippina's Chilli,SIB ns 02 64,04-02-2013,(DK)FD LO 212929,25621,225
25554,F,DK Agrippina's Cirkeline,PER g,04-02-2003,FD LO 119807,70547,25541
25555,F,DK Agrippina's Cleo,SIB ns 02 64,04-02-2013,(DK)FD LO 212934,25621,225
25556,M,DK Agrippina's Conrad,SIB es 02 63,04-02-2013,(DK)FD LO 212931,25621,225
25557,M,DK Agrippina's Copa,SIB ns 02 21,04-02-2013,(DK)FD LO 212932,25621,225
25558,F,DK Agrippina's Dafne,PER e,26-07-2003,FD LO 123148,70547,92523
25559,F,DK Agrippina's Dahlia,SIB ns 09 23,26-06-2013,(DK)FD LO 214702,77707,25536
25560,F,DK Agrippina's Daisy,PER f,08-11-2004,FD LO 131106,70547,92523
25561,M,DK Agrippina's Dionysos,PER a 33,04-07-1999,FD LO 100738,92326,92523
25562,F,DK Agrippina's Duchess,PER f 33,25-03-2002,FD LO 115405,70547,59126
25563,F,DK Agrippina's Esmeralda,PER f,02-10-2001,FD LO 113247,98191,25596
25564,M,DK Agrippina's Felix,SIB n 09 23,18-05-2013,(DK)FD LO 214541,77707,25617
25565,M,DK Agrippina's Flipper,PER n,22-07-2001,FD LO 110896,92330,59126
25566,F,DK Agrippina's Freja,PER d,08-11-2004,FD LO 131103,70547,92523
25567,F,DK Agrippina's Fresia,SIB as 09 23,26-06-2013,(DK)FD LO 214704,77707,25536
25568,F,DK Agrippina's Frida,PER f 33,25-03-2002,FD LO 115407,70547,59126
25569,M,DK Agrippina's Følkus,PER d,02-10-2001,FD LO 113250,98191,25596
25570,M,DK Agrippina's Goliat,PER a 33,04-07-1999,FD LO 100737,92326,92523
25571,F,DK Agrippina's Guldlok,PER d,10-08-2002,FD LO 117555,70547,92523
25572,M,DK Agrippina's Hamlet,PER a,12-04-2002,FD LO 115410,70547,25541
25573,M,DK Agrippina's Hannibal,PER d 33,04-07-1999,FD LO 100736,92326,92523
25574,M,DK Agrippina's Herkules,PER n 33,04-07-1999,FD LO 100735,92326,92523
25575,M,DK Agrippina's Holger,PER a,29-08-2003,FD LO 123621,70547,25541
25576,F,DK Agrippina's Jacqueline,PER f,29-08-2003,FD LO 123623,70547,25541
25577,M,DK Agrippina's Jussi,PER n,29-08-2003,FD LO 123622,70547,25541
25578,F,DK Agrippina's Karla,PER g,25-02-2005,FD LO 132895,70547,59126
25579,F,DK Agrippina's Kiara,PER f 33,30-04-2001,FD LO 109664,92330,59126
25580,F,DK Agrippina's Kiss,PER g,25-02-2005,FD LO 132896,70547,59126
25581,M,DK Agrippina's Kong Artur,PER a,04-02-2003,FD LO 119808,70547,25541
25582,M,DK Agrippina's Laban 2,PER n 03,18-04-2009,FD LO 157156,9661,25619
25583,F,DK Agrippina's Lady d. 2.,PER f,25-03-2003,FD LO 120929,70547,59126
25584,F,DK Agrippina's Laura,PER f,25-02-2005,FD LO 132894,70547,59126
25585,F,DK Agrippina's Lilje,SIB a 09 23,18-05-2013,(DK)FD LO 214538,77707,25617
25586,M,DK Agrippina's Lorenzo,SIB ns 03 23,26-06-2013,(DK)FD LO 214708,77707,25536
25587,F,DK Agrippina's Lotus,SIB fs 03 24,26-06-2013,(DK)FD LO 214703,77707,25536
25588,M,DK Agrippina's Luke,PER n,22-04-2004,FD LO 127693,70547,59126
25589,F,DK Agrippina's Misha,SIB es 23,24-07-2009,FD LO 176889,174010,167362
25590,M,DK Agrippina's Mufasa,SIB es 09 23,26-06-2013,(DK)FD LO 214705,77707,25536
25591,F,DK Agrippina's Nala,PER f,26-06-2000,FD RX 14432,92330,59126
25592,F,DK Agrippina's Nanok,PER f 33,26-06-2000,FD LO 105273,92330,59126
25593,M,DK Agrippina's Nastar,PER n,26-06-2000,FD RX 14429,92330,59126
25594,M,DK Agrippina's Negus,PER n,26-06-2000,FD RX 14430,92330,59126
25595,M,DK Agrippina's Nemo,PER d,08-11-2004,FD LO 131102,70547,92523
25596,F,DK Agrippina's Ninka,PER f,26-06-2000,FD RX 14431,92330,59126
25597,M,DK Agrippina's Nuka,SIB ns 09 23,26-06-2013,(DK)FD LO 214707,77707,25536
25598,F,DK Agrippina's Ofelia,PER f 33,12-04-2002,FD LO 115409,70547,25541
25599,M,DK Agrippina's Oliver,PER n 33,11-07-2001,FD LO 110892,92330,92523
25600,M,DK Agrippina's Omaily,PER d,11-03-2002,FD LO 114852,70547,92523
25601,M,DK Agrippina's Pinoccio,PER d,10-08-2002,FD LO 117556,70547,92523
25602,M,DK Agrippina's Pjevs,PER n 33,03-07-2001,FD LO 110890,92330,25541
25603,M,DK Agrippina's Pluto,PER d,11-03-2002,FD LO 114853,70547,92523
25604,F,DK Agrippina's Pocahontas,PER f,06-10-2003,FD LO 124542,70547,25628
25605,M,DK Agrippina's Prins Gorm,SIB ns 09 24,23-07-2012,(DK)FD LO 210317,25621,173916
25606,M,DK Agrippina's Prins Igor,SIB ns 09 24,23-07-2012,(DK)FD LO 210316,25621,173916
25607,M,DK Agrippina's Prins Micael,SIB as 09 23,23-07-2012,(DK)FD LO 210321,25621,173916
25608,M,DK Agrippina's Prins Nikolaj,SIB a 09 23,23-07-2012,(DK)FD LO 210320,25621,173916
25609,M,DK Agrippina's Prins Oleg,SIB as 09 24,23-07-2012,(DK)FD LO 210319,25621,173916
25610,M,DK Agrippina's Prins Valdemar,SIB ns 09 24,23-07-2012,(DK)FD LO 210318,25621,173916
25611,M,DK Agrippina's Pumpa,PER d,26-07-2003,FD LO 123146,70547,92523
25612,M,DK Agrippina's Quarcimoto,PER d,02-10-2001,FD LO 113249,98191,25596
25613,F,DK Agrippina's Raya,PER f 33,25-03-2002,FD LO 115406,70547,59126
25614,F,DK Agrippina's Rose,SIB a 09 23,18-05-2013,(DK)FD LO 214540,77707,25617
25615,F,DK Agrippina's Salli,SIB ns 02 64,04-02-2013,(DK)FD LO 212933,25621,225
25616,M,DK Agrippina's Santos,PER n,04-02-2003,FD LO 119810,70547,25541
25617,F,DK Agrippina's Seija,SIB f 23,24-07-2009,FD LO 176891,174010,167362
25618,M,DK Agrippina's Sigurt,PER n,25-03-2003,FD LO 120930,70547,59126
25619,F,DK Agrippina's Sille,PER f,15-04-2004,FD LO 127692,70547,92523
25620,M,DK Agrippina's Sir Galahad,SIB es 23,24-07-2009,FD LO 176888,174010,167362
25621,M,DK Agrippina's Sir Lancelot,SIB ns 09 24,24-07-2009,FD LO 176890,174010,167362
25622,M,DK Agrippina's Skatkat,PER e,11-03-2002,FD LO 114854,70547,92523
25623,M,DK Agrippina's Skipper,PER n,22-07-2001,FD LO 110894,92330,59126
25624,F,DK Agrippina's Smørblomst,PER f,29-08-2003,FD LO 123624,70547,25541
25625,F,DK Agrippina's Snehvide,PER e,10-08-2002,FD LO 117553,70547,92523
25626,M,DK Agrippina's Sorteper,PER n,22-07-2001,FD LO 110893,92330,59126
25627,M,DK Agrippina's Sweety,PER e 33,11-07-2001,FD LO 110891,92330,92523
25628,F,DK Agrippina's Sølvstjerne,PER as,02-10-2001,FD LO 113248,98191,25596
25629,F,DK Agrippina's Tilde,PER g,15-04-2004,FD LO 127691,70547,92523
25630,M,DK Agrippina's Timon,PER d,26-07-2003,FD LO 123147,70547,92523
25631,M,DK Agrippina's Tino,PER n,15-04-2004,FD LO 127690,70547,92523
25632,M,DK Agrippina's Togo,SIB ns 02 62,26-06-2013,(DK)FD LO 214706,77707,25536
25633,M,DK Agrippina's Tue,PER n,22-07-2001,FD LO 110895,92330,59126
25634,M,DK Agrippina's Tuelue,PER e,11-03-2002,FD LO 114856,70547,92523
25635,M,DK Agrippina's Uffe,PER e,18-03-2003,FD LO 121771,70547,92523
25636,M,DK Agrippina's Vagabord,PER n,18-03-2003,FD LO 121772,70547,92523
25637,M,DK A'Himsas Alberick,NFO n 09 23,24-03-1998,FD LO 93319,100686,86990
25638,F,DK A'Himsas Al'fine Ab Ori'gine,NFO n 09 23,25-09-1996,FD LO 87248,87039,86990
25639,M,DK A'Himsas Alnor,NFO n 09 23,24-03-1998,FD LO 93317,100686,86990
25640,F,DK A'Himsas Arethusa,NFO d 23,02-06-1998,FD LO 94294,100686,11553
25641,M,DK A'Himsas Bolthar,NFO d 09 23,11-05-1997,FD LO 89505,87039,86990
25642,M,DK A'Himsas Dionysos,NFO n 09 23,02-06-1998,FD LO 94293,100686,11553
25643,F,DK A'Himsas Fagre Alvildé,NFO f 09,24-03-1998,FD LO 93316,100686,86990
25644,F,DK A'Himsas Fagre Elfricka,NFO f 09,24-03-1998,FD LO 93320,100686,86990
25645,F,DK A'Himsas Freja Brunnhilde,NFO n 09 23,11-05-1997,FD LO 89504,87039,86990
25646,F,DK A'Himsas Gaia,NFO f 09,02-06-1998,FD LO 94292,100686,11553
25647,F,DK A'Himsas Kunigunde,NFO n 09 23,11-05-1997,FD LO 89503,87039,86990
25648,F,DK A'Himsas Rheia,NFO f 09,02-06-1998,FD LO 94295,100686,11553
25649,M,DK A'Himsas Thangild,NFO d 09 23,24-03-1998,FD LO 93318,100686,86990
25650,F,DK Ai-Ji Duchess,PER g 03,26-02-1995,FD LO 79573,32186,114768
25651,F,DK Ai-Ji Marie,PER e 03,26-02-1995,FD LO 79572,32186,114768
25652,F,DK Ai-Ji Nala,PER g 03,03-02-1996,FD LO 83780,32186,114768
25653,M,DK Ai-Ji Scat Cat,PER a 03,26-02-1995,FD LO 79571,32186,114768
25654,M,DK Ai-Ji Simba,PER e,03-02-1996,FD LO 83779,32186,114768
25655,M,DK Ai-Ji Toulouse,PER a,26-02-1995,FD LO 79570,32186,114768
25656,F,DK Aikos Ocicat Afrodite,OCI b 24,01-11-2009,FD RX 157962,66615,171696
25657,M,DK Aikos Ocicat Apollon,OCI b 24,01-11-2009,FD RX 157965,66615,171696
25658,F,DK Aikos Ocicat Hera,OCI b 24,01-11-2009,FD RX 157963,66615,171696
25659,M,DK Aikos Ocicat Hercules,OCI o 24,01-11-2009,FD RX 157964,66615,171696
25660,F,DK Aikos- Ocicat Misha,OCI n 24,21-03-2012,(DK)FD RX 208965,91299,171696
25661,M,DK Aikos Ocicat Zeus,OCI b 24,01-11-2009,FD RX 157966,66615,171696
25662,F,DK Aikos-Ocicat Mintaka,OCI b 24,21-03-2012,(DK)FD RX 208966,91299,171696
25663,M,DK Aikos-Ocicat Nefer,OCI ns 24,21-03-2012,(DK)FD RX 208963,91299,171696
25664,M,DK Aikos-Ocicat Sargon,OCI bs 24,21-03-2012,(DK)FD RX 208964,91299,171696
25665,F,DK Ailuro's Afaia,MCO a 09 22,31-05-1995,FD LO 80822,124529,96351
25666,F,DK Ailuro's Aiyana Abay P,MCO n 23,25-01-2003,FD LO 122439,25780,128643
25667,F,DK Ailuro's Alaqua Abay,MCO n 22,25-01-2003,FD LO 122440,25780,128643
25668,F,DK Ailuro's Aleshanee Abay,MCO n 24,25-01-2003,FD LO 122441,25780,128643
25669,F,DK Ailuro's Amanda,MCO ns 09 22,31-05-1995,FD LO 80821,124529,96351
25670,M,DK Ailuro's Asterix,MCO n 22,31-05-1995,FD LO 80820,124529,96351
25671,F,DK Ailuro's Bibiane,MCO w 61,05-07-1995,FD LO 81790,124529,59677
25672,M,DK Ailuro's Bilbo Baggins,MCO ds 22,12-04-2003,FD LO 122442,25797,25793
25673,M,DK Ailuro's Bismarck,MCO ds 22,05-07-1995,FD LO 81791,124529,59677
25674,F,DK Ailuro's Bombalurina,MCO fs 22,05-07-1995,FD LO 81792,124529,59677
25675,M,DK Ailuro's Bustopher,MCO w 61,05-07-1995,FD LO 81789,124529,59677
25676,M,DK Ailuro's Canaris,MCO a 23,13-10-1995,FD LO 83027,124529,125844
25677,F,DK Ailuro's Celeste,MCO g 23,13-10-1995,FD LO 83030,124529,125844
25678,M,DK Ailuro's Challenger,MCO es 22,13-10-1995,FD LO 83026,124529,125844
25679,F,DK Ailuro's Cherry,MCO ns 09 23,13-10-1995,FD LO 83028,124529,125844
25680,F,DK Ailuro's Chimalis Corazon,MCO a 22,17-04-2003,FD LO 122444,25780,116074
25681,F,DK Ailuro's Chloé,MCO gs 23,13-10-1995,FD LO 83029,124529,125844
25682,M,DK Ailuro's Creme Corazon,MCO e 22,17-04-2003,FD LO 122443,25780,116074
25683,F,DK Ailuro's Darling Daisy,MCO f 23,20-07-2003,FD LO 123534,25801,116074
25684,M,DK Ailuro's Darry Dotter,MCO n 23,20-07-2003,FD LO 123538,25801,116074
25685,M,DK Ailuro's Dedalus Diggle,MCO n 23,20-07-2003,FD LO 123539,25801,116074
25686,F,DK Ailuro's Dolly Darton,MCO f 23,20-07-2003,FD LO 123536,25801,116074
25687,F,DK Ailuro's Doris Day,MCO f 23,20-07-2003,FD LO 123535,25801,116074
25688,M,DK Ailuro's Double Diamond,MCO d 22,20-07-2003,FD LO 123540,25801,116074
25689,M,DK Ailuro's Dusty Dreamer,MCO n 23,20-07-2003,FD LO 123537,25801,116074
25690,M,DK Ailuro's Dynamo,MCO ns 22,24-11-1995,FD LO 83586,124529,96351
25691,M,DK Ailuro's Eddie the Eagel P.,MCO n 24,25-08-2003,FD LO 125654,25801,128643
25692,F,DK Ailuro's Elisa Evermind,MCO n 22,25-08-2003,FD LO 125655,25801,128643
25693,M,DK Ailuro's Elrond E,MCO n 24,25-08-2003,FD LO 125653,25801,128643
25694,F,DK Ailuro's Enigma,MCO n 22,07-11-1996,FD LO 88441,128656,96351
25695,M,DK Ailuro's Erek Elu P.,MCO n 22,25-08-2003,FD LO 125652,25801,128643
25696,M,DK Ailuro's Fedtmule,MCO e 22,07-01-1997,FD LO 88887,128656,25677
25697,M,DK Ailuro's Felix,MCO a 22,07-01-1997,FD LO 88885,128656,25677
25698,M,DK Ailuro's Fievel,MCO e 22,07-01-1997,FD LO 88886,128656,25677
25699,M,DK Ailuro's Figaro,MCO a 22,07-01-1997,FD LO 88884,128656,25677
25700,M,DK Ailuro's Filbert Filch P.,MCO a 23,30-12-2003,FD LO 127094,25809,128643
25701,F,DK Ailuro's Finola,MCO g 22,07-01-1997,FD LO 88882,128656,25677
25702,M,DK Ailuro's Fire-Fly,MCO n 23,30-12-2003,FD LO 127092,25809,128643
25703,M,DK Ailuro's Florian Fortescue,MCO ns 23,30-12-2003,FD LO 127093,25809,128643
25704,F,DK Ailuro's Flossy Flibbertigibbet,MCO g 23,30-12-2003,FD LO 127095,25809,128643
25705,M,DK Ailuro's Frances,MCO a 22,07-01-1997,FD LO 88883,128656,25677
25706,M,DK Ailuro's Gentle Giant,MCO a,14-08-1997,FD LO 91860,128656,25665
25707,F,DK Ailuro's Gladys Gillyweed,MCO ds 22,07-03-2004,FD LO 127278,25809,78976
25708,M,DK Ailuro's Godric Gryffindor,MCO ns 22,07-03-2004,FD LO 127277,25809,78976
25709,M,DK Ailuro's Grande Leào,MCO a 09 22,14-08-1997,FD LO 91859,128656,25665
25710,M,DK Ailuro's Harry Honeyduke,MCO ns 23,14-03-2004,FD LO 127279,25809,140722
