ID,GENDER,NAME,EMS,DOB,REG,SIRE,DAM
3905,F,Alomi's Miss Ellie,PER a 33,...,FD RX 3204,174352,3827
3906,M,Alomi's Mogadishu,PER n,01-12-1996,FD LO 88203,190087,184062
3907,M,Alomi's Mogwai,PER n 33,16-07-1999,FD LO 101290,3909,987
3908,M,Alomi's No Strings Attached,PER a 33,10-01-2002,FD LO 119033,184077,987
3909,M,Alomi's No-Go,PER n,01-12-1996,FD LO 88202,190087,184062
3910,F,Alomi's Oh L'Amour,PER f 33,04-08-2007,CFA 3293-1614505 V1208,132856,64981
3911,M,Alomi's O'Hara,PER e 33,19-07-1990,FD LO 60343,16902,162231
3912,F,Alomi's Oksana,EXO f,12-05-2001,FD LO 110097,162794,144449
3913,M,Alomi's Oliver,EXO d 22,15-07-2009,(DK)FD LO 158272,147548,3926
3914,F,Alomi's Olympia Dukakis,PER g 33,12-05-1995,FD LO 80378,24010,162231
3915,M,Alomi's On The Rocks,PER e 33,05-06-2002,FD LO 116821,64832,64981
3916,M,Alomi's Oscar,PER n 33,10-02-2002,FD LO 114595,184077,987
3917,M,Alomi's Palle Pårs,PER a,28-06-1995,FD LO 81001,24010,3877
3918,F,Alomi's Patti Labelle,PER d 33,07-05-1993,FD LO 71228,155469,162231
3919,F,Alomi's Peppermint Patsy,PER g 33,05-05-1985,FD LO 39923,183046,174353
3920,M,Alomi's Pladasque,EXO n,18-05-2011,(DK)FD LO 211050,3972,3910
3921,F,Alomi's Polka,EXO w 62,08-07-2000,FD RX 14412,162794,184048
3922,M,Alomi's Polle,PER e 33,13-05-1995,FD LO 80381,24010,3825
3923,F,Alomi's Priscilla,PER f 33,11-06-2001,FD LO 111364,184077,64981
3924,F,Alomi's Psingadusen,PER f 33,01-12-1996,FD LO 88198,3925,162425
3925,M,Alomi's Psycho La Salle,PER d 33,13-05-1995,FD LO 80380,24010,3825
3926,F,Alomi's Purrhaps,PER f,01-02-2008,CFA 0147-1648062 V0909,13775,153582
3927,F,Alomi's Read My Hips,PER e 33,07-05-1993,FD LO 71229,155469,162231
3928,F,Alomi's Ring-My-Bell,PER n,...,FD LO 45483,180676,3842
3929,F,Alomi's Rose,PER f 33,05-06-2002,FD LO 116819,64832,64981
3930,F,Alomi's Roulette,PER f 33,15-12-1995,FD LO 83511,24010,184068
3931,M,Alomi's Run Amoque,PER n,27-12-1997,FD LO 92762,184056,184062
3932,F,Alomi's Rylle,PER n 33,13-05-1995,FD LO 80383,24010,3825
3933,F,Alomi's Sally Sandkage,PER g,12-05-1995,FD LO 80379,24010,162231
3934,M,Alomi's Sambo,PER n,16-07-1999,FD LO 101289,3909,987
3935,F,Alomi's Saved by the Bell,EXO f,08-05-1998,FD RX 12726,73757,36760
3936,M,Alomi's Seal Cheeseburger,PER n 33,...,FD LO 32302,174352,174353
3937,M,Alomi's Sincerely URS,PER e 33,05-06-2002,FD LO 116822,64832,64981
3938,M,Alomi's Slabba-Dubba-Delle,PER d 33,18-07-1991,FD LO 63810,155469,162231
3939,M,Alomi's Smooth Opurrator,PER e 33,28-09-2003,FD LO 124294,3908,64981
3940,M,Alomi's Sofus,PER n 33,07-05-1992,FD LO 67354,155469,135104
3941,M,Alomi's Space,EXO n,08-05-1998,FD RX 12725,73757,36760
3942,M,Alomi's Spaghetti,EXO n,08-05-1998,FD RX 12724,73757,36760
3943,F,Alomi's Spicey Thumbelina,PER g,02-07-1989,FD LO 56094,120458,120415
3944,F,Alomi's Split Decision,PER g 33,30-05-2002,FD LO 117010,184077,153030
3945,F,Alomi's Stella Stardust,PER e 33,05-12-2009,(DK)FD LO 202933,134686,3963
3946,M,Alomi's Stradivarius,EXO n,08-05-1998,FD RX 12723,73757,36760
3947,F,Alomi's Svetlana,EXO f,12-05-2001,FD LO 110099,162794,144449
3948,F,Alomi's Tallulah Bankhead,PER e 33,19-07-1992,FD LO 68184,155469,162231
3949,M,Alomi's Thierry Dubrail,PER d 33,15-12-1995,FD LO 83512,24010,184068
3950,F,Alomi's Tia Maria,PER f 33,25-05-2003,FD LO 121845,3908,64981
3951,F,Alomi's Titicaca,PER g,03-11-1995,FD LO 83506,24010,3877
3952,F,Alomi's Toulouse,PER g,03-11-1995,FFH LO 46105,24010,3877
3953,F,Alomi's Trick-or-Treat,PER g 33,12-05-1995,FD LO 80377,24010,162231
3954,F,Alomi's Tushimi Takawaki,PER e,28-10-1994,FD RX 10019,135126,162231
3955,F,Alomi's Vera Mont,PER g 33,24-04-1996,FD LO 84766,3925,135144
3956,F,Alomi's Viola Vandskræk,PER g 33,19-07-1990,FD LO 60346,16902,162231
3957,M,Alomi's Vladimir,EXO n,12-05-2001,FD LO 110095,162794,144449
3958,F,Alomi's Volapyk,PER g 33,15-12-1995,FD LO 83510,24010,184068
3959,F,Alomi's Wanda,PER n 33,07-04-1993,FD LO 70912,78733,135104
3960,F,"Alomi's We-Got-A-Love- Thang, DM",PER e 33,20-03-1992,FD LO 66954,155469,162231
3961,F,Alomi's We've Got A Deal,PER f 33,15-05-2001,FD LO 109793,184077,64809
3962,F,Alomi's Who's Hot && Who's Not,PER f 33,07-04-1993,FFH LO 41604,78733,135104
3963,F,Alomi's Wild Annie,PER f 22,03-11-2006,CFA 3087-1602001 V0808,13775,163027
3964,M,Alomi's Wild Guess,PER n,28-05-2007,CFA 0108-1631396 V0809,13775,153582
3965,F,Alomi's Wild Kiss,PER f,06-05-2007,CFA 0147-1627648 V0908,13775,139347
3966,M,Alomi's William,PER d 33,07-04-1993,FD LO 70913,78733,135104
3967,F,Alomi's Wilma,PER f 33,07-04-1993,FD LO 70911,78733,135104
3968,M,Alomi's Wouldn't You Know It,PER d 33,27-08-1998,FD LO 95871,162408,64809
3969,F,Alomi's X-Clu C'est Moi,PER g 33,...,FD LO 42560,183046,3905
3970,F,Alomi's X-Tasy,PER g 33,...,FD LO 44721,183046,3905
3971,F,Alomi's X-travaganza-You Bet,PER d 33,07-05-1992,FD LO 67356,155469,135104
3972,M,Alomi's X-Travagonzo,EXO d,24-09-2009,CFA 7510-1680271 V0711,147548,3910
3973,M,Alomi's Yabba-Dabba-Doo,PER d 33,18-07-1991,FD LO 63809,155469,162231
3974,F,Alomi's Yoko,PER g 33,28-09-2003,FD LO 124292,3908,64981
3975,M,Alomi's Yourworstnightmare,PER e 33,18-07-1991,FD LO 63808,155469,162231
3976,F,Alomi's Zappin' & Zurfin',PER a 21 33,08-07-2000,FD LO 105672,184077,987
3977,F,Alomi's Zarah of Chisabo,PER f,28-05-2007,FD LO 153309,13775,153582
3978,F,Alomi's Zeppelina,PER n 21 33,08-07-2000,FD LO 105669,184077,987
3979,F,Alomi's Zerenity of Thueringen,PER a 22,21-04-2005,CFA 3053-1536906 V1106,153983,61614
3980,F,Alomi's Zigar,PER n 33,10-05-1996,FD LO 85663,64765,184062
3981,F,Alomi's Zign O'The Time,PER a 21 33,08-07-2000,FD LO 105670,184077,987
3982,F,"Alomi's Zillion Dollar Baby, DM",PER n 21 33,27-01-2000,CFA 3253-1303275,184077,987
3983,F,Alomi's Zing Hallelujah,PER a 21 33,08-07-2000,FD LO 105671,184077,987
3984,F,Alomi's Zippedy Bam-Bam,PER f 33,11-06-2001,FD LO 111365,184077,64981
3985,F,Alomi's Zirque Alegria,EXO a 22,10-10-2005,FD LO 153007,153982,3824
3986,M,Alomi's Zirque Guidam,EXO n 33,10-10-2005,FD LO 153006,153982,3824
3987,F,Alomi's Zirque Valeria of Lesami,PER n,10-10-2005,FD LO 143019,153983,3824
3988,M,Alomi's Znowball,PER w 61,22-08-2002,FD LO 117739,986,184048
3989,M,Alonso de Khazad-Dum,NFO n 23,16-06-2005,(FR)LOOF LO 2005.11326,2530,187183
3990,M,Al-Onyx,MCO as 22,...,NL.FE.LO01.MCO.032.5,,
3991,M,Alonzo Para Mi,MCO ns 23,19-11-2004,FD LO 131289,114680,144512
3992,F,Alopecia Lilly,SPH f,10-05-2003,TICA SBT 051003 057,125691,161176
3993,F,Alor Star's Allie Mae,SIN non,...,CFA 2701-1198250 V0501,133669,3994
3994,F,Alor Star's Demi-Taz,SIN non,...,CFA 2701-1027567 V0598,175479,3997
3995,M,Alor Star's Radar of Jouet-Couguar,SIN non,11-06-2004,CFA 2700-1515014,3996,3993
3996,M,Alor Star's Skidder,SIN non,...,CFA 2700-1514986 V0105,17587,3993
3997,F,Alor Star's Tarantella,SIN non,...,CFA 2701-856379 V1295,,
3998,M,Alosaka of Shaman's Desires,ACL fy 23,02-07-2006,LOS 06-23963,190174,176476
3999,M,Alotaspots Sampson of Oakhill,BEN n 24,06-05-1991,TICA C3T 040591 043,151047,151038
4000,M,Alotus,SBI d,...,SVERAK RX 80290,19193,123932
4001,F,Alouette de Larousse DK,SIA n,10-05-1991,FD LO 63098,144282,92097
4002,M,Alouise 04-30,MCO a 09,09-05-2004,FD LO 127956,111002,107872
4003,M,A-Lover Boy,PER d 22,...,1.DEKZV LO 138338,150554,163142
4004,M,Aloys Oazis of Lafe,SPH d 03,...,UA PF-00596.1/-4-SPF,119969,130436
4005,F,Alpaka von Achor*CH,SBI n 21,...,FFH LO 39177,192308,153724
4006,M,Alpha Addison of Charmingcat,MCO ns 22,06-05-1996,IMCCC oMC060596-RIEX-126,154877,
4007,F,Alpha Al Kattá,SIA n,...,FD 20149,129188,15763
4008,M,Alpha de Larousse DK,SIA b,10-05-1991,FD LO 63097,144282,92097
4009,F,Alpha Diacanthus,SIA h,...,1.DEKZV LO 180137,158615,124799
4010,M,Alpha Marcanna DK,SBI n 21,01-04-1994,FD LO 75353,61971,134854
4011,F,Alpha Rex vom Glücksklee,GRX n 33,...,DRU 007807 RIEX,,
4012,F,Alpha Thiesson DK,NFO ns 02 21,02-09-2009,FD LO 177514,103375,173624
4013,F,Alphacat's Blind Date,MCO fs,...,(DE)LIR 11467-MC-08,142237,136027
4014,M,Alphane Mardon,RUS,...,NKS K 55.506,,
4015,F,Alphonsa 95-77,SIA n,09-04-1995,FD LO 80653,81782,185234
4016,M,Alphonse de Mon Amour DK,SIA a,13-11-1993,FD LO 74114,160615,158392
4017,M,Alphyl Shillelagh,SOM n,...,Kat ID: 187564,183655,183653
4018,M,Alphyl Shillelagh,SOM n,...,Kat ID: 263295,,
4019,F,Alpina av Fager*D,NFO n 09 22,07-06-2013,(DK)FD LO 214390,168089,9590
4020,F,Alpinecats Sassafras Sal,MCO n 22,07-12-1989,CFA 1745-634152 V0691,139947,147142
4021,M,Alprosas Cecar,EUR d,...,SVERAK RX 25853,156643,146438
4022,F,Alprosas Doris,EUR d,...,SVERAK RX 29185,,
4023,F,Alprosas Isolde,EUR d,...,SVERAK RX 35065,4021,4022
4024,M,Alqua Mojique Warrior,OSH a 24,...,GCCF CSSR 014937,188310,6201
4025,F,Alraune v. Druidenstein,SIA n,15-03-1990,FD LO 69388,178096,18422
4026,F,Alrikka af Clipper,BRI a,17-06-2006,FD LO 141205,69535,69550
4027,M,Alron af Clipper,BRI a,17-06-2006,FD LO 141207,69535,69550
4028,F,Alsace Corqui,SIA n,...,CFA 0273-266147 V0387,135308,175103
4029,F,Alsace Emily of San-Toi,SIA n,...,CFA 0273-381605,18636,4028
4030,F,"Alsace Naughty Marieta of Shera Len, DM",SIA a,...,CFA 0277-385856 V0988,18636,4028
4031,F,Alsciaukat U'Orage D'Ete,MCO fs 09 22,...,LOOF 2004.5912,176404,184974
4032,M,Alsciaukat's Arctic Adventure,MCO w 64,...,LOOF 2005.6069,7428,185398
4033,F,Alsciaukat's Baccarat,MCO w 64,18-04-2006,FD LO 142863,4032,4034
4034,F,Alsciaukat's Viviane,MCO n 09 22,...,LOOF 2005.3682,184344,4031
4035,F,Alsine af Bajang,SIA n,22-04-2001,FD LO 109475,156421,156438
4036,M,Alspots Stormcloud of Echoesofmaja,OCI b 24,...,CFA 0216-1011133 V0996,119237,124674
4037,F,Alsu Kroshka Flack,KBS fs 03 24,...,(RU)ARCCA RX 16816,,
4038,F,Altair Alrisha,SIA n,...,GCCF NS 084174,,
4039,F,Altesse 03-052,NFO f,12-05-2003,FD LO 122298,99255,69778
4040,F,Alteza of Killmousky DK,BUR g,13-10-2008,FD LO 155666,12412,150863
4041,M,Altezza Reale di Rettoria,PER w 62,...,FFF LO 77536,5759,187642
4042,F,Althaia Dølby's Silva DK,NFO ds 09 23,25-05-2000,FD LO 104928,99908,109585
4043,M,Althatglitrs New Sensation,BEN n 24,...,TICA SBT 021007 033,179140,127415
4044,F,Althea af Løvenborg DK,PER e,07-11-1995,FD RX 10939,182338,112982
4045,F,Althea Felis Jubatus,NFO f 09,26-03-1998,FD LO 94496,411,136712
4046,M,Althos af Danish Delight DK,NFO ds 09 11,25-06-1993,FD RX 9195,165131,72189
4047,M,Altimo-Tummy v. kleinen Stern,BRI c,...,Kat ID: 312215,24578,11159
4048,F,Altinkaya Sapanca,TUV d 62,...,GCCF SROS 181255,,
4049,M,Altino Van Den Kleben DK,PER n,26-06-1991,FD LO 64289,70127,3208
4050,M,Alto of Killmousky DK,BUR e,13-10-2008,FD LO 155664,12412,150863
4051,M,Alto of Melampus,PER n,17-04-1993,FD LO 70936,22683,194221
4052,F,Altok af Nadudvari DK,PER n,23-04-2001,FD LO 109804,73757,21213
4053,M,Aluchi Zarzuela,TUA d 23,25-03-2000,FD LO 104113,4743,20260
4054,M,A-Lucky (NLKV),PER n 33,...,1.DEKZV LO 130893,146445,146628
4055,F,Aluessa af Nadudvari DK,PER a 33,23-04-2001,FD LO 109803,73757,21213
4056,F,A'Lump Sugar The Frizzled Frolic,XSH n,...,WCF SCC 97-0976R,192927,164213
4057,M,Aluren Blazin Comet of Giradelle,BEN n 24,...,TICA SBT 062907 055,141948,135929
4058,F,Aluren Bonnie of BosqueBengals,BEN n 22,24-10-1999,GCCF CSEXP 514889,187825,153971
4059,F,Aluren Cybil of Bengalpalace,BEN n 24,07-09-1993,TICA A1T 090793 035,,
4060,F,Aluren Kalahari,BEN n 24,29-03-1993,TICA SBT 032993 002,,
4061,F,Aluren Light Up The Sky of Stageone,BEN n 22,30-11-1997,TICA SBT 113097 009,119763,4067
4062,F,Aluren Liquid Silver of WildDiamond,BEN n 24,...,TICA 0522204 013,4068,6926
4063,M,Aluren Masupi Lami of Constellation,BEN n 24,11-04-1995,TICA SBT 041195 008,135607,191530
4064,M,Aluren Music Man of Stageone,BEN n 24,23-08-1996,TICA SBT 082396 007,,
4065,F,Aluren Rapt In Silk of Joykatz,BEN n 24,23-08-1986,TICA SBT 082396 006,4063,191116
4066,F,Aluren Rapt In Silk of Joykatz,BEN n 24,23-08-1996,Kat ID: 289257,4063,191116
4067,F,Aluren Sahara Sands of Kitzkatz,BEN n 24,17-08-1995,TICA SBT 081795 001,,
4068,M,Aluren Silver Spirit,BEN n 24,...,TICA 062603 040,,
4069,F,Aluren Supernova,BEN n 24,30-10-2009,(DK)FD LO 202417,135926,4070
4070,F,Aluren When Stars Collide,BEN n 24,...,TICA SBT 102006 001,141948,135929
4071,M,Aluren's Enki of Nibiru,BEN n 24,...,TICA SBT 051402 003,,
4072,F,Alva 07-02A,BUR b,09-05-2007,FD LO 152131,192759,12470
4073,F,Alva Doucet af Vendsyssel,PER g 03,30-09-1990,FD LO 60656,155829,125749
4074,M,Alvaney Silver Shadow,BRI ns 12,...,FFF RX 15938,151419,
4075,M,Alvar av Faleegaard(N),NFO ns 09 22,21-06-1998,NRR LO 122439,132406,1106
4076,F,Alvara vom Helkenberg,MCO n,...,1.ITAVC MCO-LO-96.147,,
4077,M,"Alvarado Country Cat, CZ",SIB n 09 22,...,SRK RX 64744,,
4078,M,Alvaro Cormath DK,NFO ns 09,21-09-2005,FD LO 137424,129028,186625
4079,M,Alvaro vom Casa dei Cinque,BRI ny 22,...,WACC RVDE 01058617,1506,1507
4080,F,Alvilda 05-29,NFO f 09 23,12-04-2005,FD LO 133713,82620,158210
4081,F,Alvilda 07-03A,BUR c,09-05-2007,FD LO 152132,192759,12470
4082,F,Alvilda 91-19,PER w 62,04-10-1990,FD LO 61705,142663,164684
4083,F,Alvilda af Børstingerød,BRI a,...,FD LO 22584,134756,193582
4084,M,Alvin 09-32,BRI c,09-05-2008,FD LO 156443,76434,71801
4085,M,Alvin 11-18,SBI a 21,12-05-2011,(DK)FD LO 203839,124435,94605
4086,M,Alvin 12-05,SBI b,10-12-2011,(DK)FD LO 208473,50161,10286
4087,M,Alvin 13-43,EXO n 22,12-08-2013,(DK)FD LO 215601,175707,149452
4088,M,Alvin af Nadudvari DK,PER a,22-04-1993,FD LO 71664,171670,190079
4089,M,Alvin af Nadudvari DK,PER d,06-08-2007,FD LO 152981,7788,19656
4090,M,Alvin Blæstenborg,PER n 33,...,FD LO 32225,13124,135779
4091,M,Alvin of Blueberry Hill DK,BUR c,13-09-1992,FD LO 69086,9159,12466
4092,M,Alvin SilceCoonies,MCO n 22,10-10-2007,FD LO 170344,6309,146611
4093,M,Alvin von Zobbe DK,SBI a,12-06-1990,FD LO 59644,7591,6811
4094,F,Alvina del Iris,PEB a 33,...,HK-165/06-PBD,121770,193008
4095,F,Alvina Noiseless DK,PER n 33,06-04-1999,FD LO 100042,132443,11609
4096,F,Alvine fra Drømmeskogen,NFO g 09,...,XX 1024,,
4097,F,Alvira af Mis Mali' DK,SIA a,20-07-1994,FD LO 77052,163334,174114
4098,M,Alvis 00-87,SIA n,24-05-2000,FD LO 104864,28903,194262
4099,M,Alvi's Chimo of Lollirand,SOM n,28-12-1971,CFA 1380-000023 V107,,
4100,M,"Alvis Sida Dikama, JW",OSH n,...,AV 1078D0702,3614,133187
4101,F,Alwanja vom Isetthal,MCO es 09,...,WACC RVDE 01049789,192934,183453
4102,M,Alward Abraxas of Grandeur CNW,MCO n 09 22,...,CFF 0025EM1-29965,97619,140655
4103,F,Alwaro Abby,MCO f 22,...,TICA C4U MC270306 003,116082,132898
4104,M,Alwaro Armageddon,MCO e 22,27-09-2005,(AT)KKÖ 9285LO,164241,160631
4105,M,Alwaro Big White of Meagaton,MCO ds,25-08-2006,SVERAK LO 234843,116082,11713
4106,M,Alwaro Bono Junior of Atlantacats,MCO n 09 22,29-09-2003,TICA SBT 082903 038,116082,121989
4107,M,Alwaro Chewbacca,MCO d 22,...,C4U MC300306 004,164241,161925
4108,M,Alwaro Garibaldi,MCO n 03 22,...,FFB LO 023911,116082,1905
4109,F,Alwaro Gold Arrow,MCO f 22,06-06-2008,TICA C4U MC 060608 010,192435,186399
4110,F,Alwaro Maxi Star,MCO f 23,02-06-2008,C4U MC020608 004,116082,4112
4111,M,Alwaro Mozart,MCO n 22,07-07-2009,C4U MC070709 003,118399,4110
4112,F,Alwaro Penelope,MCO d 23,28-09-2007,C4U MC280907 020,6423,161925
4113,F,Alwaro Punta Arenas,MCO f 22,13-01-2009,TICA C4U MC 130109 005,116082,186399
4114,M,Alwaro Rainero,MCO d 09 22,28-07-2010,(DK)FD LO 201373,118399,4113
4115,M,Alwaro Red Star,MCO d 22,05-09-2009,(DK)FD LO 178072,192435,186399
4116,F,Alwaro Silver Jewel,MCO es 22,...,(D)LO-AGI 828,192435,11713
4117,F,Alwaro Trinity of Atlantacas,MCO a 09,10-02-2004,TICA SBT 021004 052,97619,1544
4118,F,Alwilda von Seidelin,BUR n,...,WACC RVDE 01023224,180763,5686
4119,M,"Alwin Czar Beast of Liris, CZ",MCO d 09 22,...,(CZ)CSCH LO 920/10/MCO,22431,132974
4120,M,Alwin of Saxonyforest,MCO ns 23,...,KFG 1736-8-96,155260,153961
4121,M,Alwin van the Appleblossom,BRI b,...,NKFV RVT 66.806,16022,12354
4122,F,Alyeskoons Madeline of Rascoons,MCO fs 22,...,TICA SBT 070292008,,
4123,F,Alyeskoons Teklanika of Denalicoons,MCO as 22,19-05-1993,TICA SBT 051993 011,13494,21688
4124,F,Alysha of Alderwood,MCO n 23,...,NKV-MCO-0898-7286,,
4125,F,Alysha von der Goldquelle,MCO a 09 22,...,CATS 2131/95-25/131-w,,
4126,F,Alysha-Arice *D,OLH cs 22,03-07-2002,CATS 6073/02-30/5093-w,192997,9643
4127,F,Alyssa Liboue DK,PER f 03,27-03-1993,FD RX 8660,139675,58885
4128,F,Alyssa v. Malvern,MCO a 22,...,DE 19755,,
4129,F,Alyssa van d'Ekster,BUR a,...,NCT 966108,136373,126118
4130,F,Alyssia 01-238,MCO ns 22,09-11-2001,FD LO 113588,82030,27230
4131,F,Am Arogue Byname,SPH ns 09 21,...,SNRF SH 488 K,2150,4473
4132,F,Amabilis Giulia,SOM os,...,1.DEKZV LO 167888,47398,3480
4133,F,Amabo Andromeda,SOM ns,...,GCCF CSEXP 014069,,
4134,F,Amabo Atlantis,SOM as,...,FFF RX 17589,4141,4135
4135,F,Amabo Cassandra,ABY o,...,GCCF CSREF 000233,162213,9571
4136,M,Amabo Iced Warrior,SOM ns,...,1.DEKZV 138630,4141,124669
4137,M,Amabo Rocky Feller,SOM os,...,1.DEKZV 139376,,
4138,F,Amabo Silver Ashtoreth,ABY ns,...,1.DEKZV LO 138632,,
4139,M,Amabo Silver Mark,ABY ns,...,GCCF CSREF 245147,,
4140,M,Amabo Silver Nimbus,SOM ns,30-04-1987,MU.L88.SO.NL.013,190526,4133
4141,M,Amabo White Knight,SOM ns,...,GCCF EX 004577,4139,124666
4142,F,Amacoon's Francie,MCO f 09 22,...,Felina 09058663,,
4143,F,Amacoons Menominee,MCO f 23,...,TICA TCC 010502 01,183762,186147
4144,M,Amadaeus 91-119,MCO d 22,26-08-1991,FD LO 64902,106164,106167
4145,F,"Amadea Rella, CZ",PER f 03 23,...,(CZ)CSCH LO 541/0/PER,137693,
4146,M,Amadear Kinnabari of Catamount,ABY n,...,CFA 0380-004137 V109,4846,22093
4147,M,Amadeo of Elfin Delight,DRX e 09,...,BKKV 040.0602,130499,
4148,M,Amadeus 00-158,SBI b 21,27-10-2000,FD LO 106462,172118,158222
4149,M,Amadeus 01-115,PER d 22,05-11-2001,FD LO 112340,40363,40255
4150,M,Amadeus 03-008,PER a,05-05-2003,FD LO 121125,163602,62877
4151,M,Amadeus 05-33,NFO d 09 23,12-04-2005,FD LO 133717,82620,158210
4152,M,Amadeus 06-093,SBI b 21,09-12-2006,FD LO 145090,38850,73783
4153,M,Amadeus 07-17A,BRI a,04-03-2007,FD LO 152433,120381,80466
4154,M,Amadeus 07-22A,SBI b,29-08-2007,FD LO 148555,72652,87282
4155,M,Amadeus 08-39,MCO n,10-01-2008,FD LO 171139,51202,37380
4156,M,Amadeus 08-88,BUR d,02-08-2008,FD LO 155342,168612,70830
4157,M,Amadeus 13-08,RAG n 03 21,03-10-2012,(DK)FD LO 212435,170892,102794
4158,M,Amadéus 87-102,PER a 03,22-10-1987,FD LO 49283,2375,13397
4159,M,Amadeus 90-140,PER a 33,27-09-1990,FD LO 60902,182088,10543
4160,M,Amadeus 92-51,MCO ns 22,04-04-1992,FD LO 67102,63934,110775
4161,M,Amadeus 93-167,BML ns 11,07-06-1993,FD RX REG 1655,126178,184605
4162,M,Amadeus 93-55,SBI a,25-03-1993,FD LO 70927,15639,72733
4163,M,Amadeus 94-155,SBI n,08-08-1994,FD LO 77718,131416,119972
4164,M,Amadeus 94-169,SBI a,07-09-1994,FD LO 78324,138709,62029
4165,M,Amadeus 95-1,PER ny 12,01-09-1994,FD RX 10050,127564,166780
4166,M,Amadeus 95-163,NFO d 09 23,12-09-1995,FD LO 82579,159632,51605
4167,M,Amadeus 95-205,MCO a,24-11-1995,FD LO 83886,64117,64118
4168,M,Amadeus 95-216,MCO ns 22,26-11-1995,FD LO 92849,110133,58558
4169,M,Amadeus 97-2,PER n,05-01-1997,FD RX 11764,89509,158981
4170,M,Amadeus 98-159,PER ns 11,09-08-1998,FD LO 98073,125722,189407
4171,M,Amadeus 98-31,MCO d 22,13-03-1998,FD LO 94234,116306,64457
4172,M,Amadeus 98-96,NFO n 09,02-08-1998,FD LO 95754,175797,109562
4173,M,Amadeus 99-12,MCO e 09 22,08-02-1999,FD LO 98534,26481,28277
4174,M,Amadeus á Schacht DK,PER a 33,31-10-1991,FD LO 65616,5474,36192
4175,M,Amadeus a Stafford DK,PER n 33,24-07-1990,FD LO 60639,136405,118368
4176,M,Amadeus af Jurian DK,PER d 03,13-05-1991,FD LO 62725,18981,186382
4177,M,Amadeus af Kittencastle DK,MCO d 22,27-09-1996,FD LO 87732,27188,94117
4178,M,Amadeus af Nadudvari DK,PER n,17-03-2000,FD LO 103969,158933,17994
4179,M,Amadeus af Nepali DK,PER a 33,23-06-1991,FD LO 63648,146526,166295
4180,M,Amadeus af Sæbyholm DK,PER ns,03-09-1991,FD LO 65317,7839,7831
4181,M,Amadeus af Tokkeløkkehus DK,PER a,19-09-1997,FD LO 91667,14182,84994
4182,M,Amadeus av Sandrabben*N,NFO n 09,...,NRR LO 123469,154848,1241
4183,M,Amadeus Billie af Riget DK,ABY n,06-06-1998,FD LO 95611,124933,157234
4184,M,Amadeus Canyon Coon DK,MCO ns 09 22,07-11-1990,FD LO 61456,128417,1677
4185,M,Amadeus Crazy Ragdoll DK,RAG n,26-01-1996,FD RX 11175,131726,156917
4186,M,Amadeus Dinardi DK,SBI a,26-11-1998,FD LO 98018,24759,112662
4187,M,Amadeus Duma Gdanska*PL,BRI a 33,...,(PL)FPL LO 4918,140644,118813
4188,M,"Amadeus Johnny, CZ",BRI a,...,(CZ)CSCH LO 798/6/BRI,155996,22967
4189,M,Amadeus Noiseless DK,PER d 33,04-11-1990,FD LO 61577,22641,130812
4190,M,Amadeus of Cracilis DK,PER n,07-03-1995,FD LO 79613,70301,156163
4191,M,Amadeus of Devonshire,MCO ns 22,...,1.DEKZV 221779,,
4192,M,Amadeus of Saltvig of Timbavati DK,ABY o,05-07-1995,FD RX 10616,96081,96090
4193,M,Amadeus of Thulegaard DK,PER ns 11,17-05-2000,FD LO 104624,59407,118624
4194,M,Amadeus Polianma DK,PER b 21 33,26-05-1993,FD LO 72236,17617,188261
4195,M,Amadeus Polypody DK,PER w 62,...,FD LO 48548,177564,136754
4196,M,Amadeus vom Rollmannberg,BRI c 33,...,SDRV 003618-1,,
4197,M,Amadeus von den sanften Hügel,BUR b,26-07-2004,EGCA IRCC 040943 Bd.V,24748,132487
4198,M,Amadeus von Gott DK,SBI a,14-07-2007,FD LO 148466,8516,155168
4199,M,Amadeus von Hirsch DK,PER n 21 33,22-08-1989,FD LO 57015,14798,193924
4200,M,Amadeus von Ibba,PER n,07-08-1991,FD LO 63866,110521,141605
4201,M,Amadeus von Leerbeck DK,PER e,08-12-2000,FD LO 107608,132301,149054
4202,M,Amadeus von Spindeleben*A,PER a 33,...,SPKM 5830/2001/PER,134321,157394
4203,M,Amadeus von Tasi's DK,SBI n,26-04-2001,FD LO 108882,3632,28789
4204,M,Amadeus-Magnus 94-49,MCO n 23,24-12-1993,FD LO 74969,154260,141535
4205,M,Amadeus-Prevou 93-71,ABY n,02-04-1993,FD LO 71160,183966,57337
4206,M,Amadæus of Silver Blue DK,RUS,26-12-1988,FD LO 54070,70934,133928
4207,M,Amajen Mold of Barebods,SPH d 09,01-09-1995,TICA COT 090195 034,,
4208,F,Amal 95-72,NFO n 09,08-05-1995,FD LO 80289,54456,163376
4209,M,Amal Tangerine & Faeton,OSH n 25,09-11-2012,(DK)FD RX 214396,177779,
4210,F,Amal van Thai Pim,SPH f,...,NCT 2000-6195,,
4211,M,Amalaise Ambience,SBI b,...,(AUS)CC 862W00C00,117898,
4212,M,Amalaise Rossini,SBI n,...,ACF FCCWA 649W97,,
4213,F,Amalia av Pusulf,SBI n,...,NRR LO 124221,,
4214,F,Amalia den Hugtekne av Vonheim,BRI n,...,NRR LO 118487,41,13163
4215,F,Amalia of Prisme DK,PER e,06-06-1992,FD LO 68519,60083,36905
