ID,GENDER,NAME,EMS,DOB,REG,SIRE,DAM
917,F,(N)NordicLynx's Touch of Magic,MCO fs 22,25-03-2006,(N)NRR LO 150393,142190,123100
918,M,(N)Nordlibakken's Castro Braveheart,NFO ns,15-02-2006,FD LO 142631,488,163820
919,M,(N)Nordlibakken's Egir,NFO ns 23,14-01-2007,(N)NRR LO 146703,171115,155616
920,F,(N)Nordlibakken's Esther,NFO ns 23,14-01-2007,FD LO 147642,171115,155616
921,F,(N)Norodden Dina,NFO n 09 25,11-10-1993,NRR LO 63026,909,1013
922,F,"(N)Norodden Dyveke, DM",NFO ns 25,...,NRR 63025,,
923,M,(N)Norodden Eirik Blødoks,NFO n 25,11-07-1995,NRR LO 114686,168258,921
924,M,(N)Norodden Halvdan Svarte,NFO ns,...,NRR LO 125515,923,147023
925,M,(N)Norodden Leo,NFO es 23,06-05-1988,FD RX 5862,929,186551
926,M,(N)Norodden Lodin,NFO es 09 23,...,NRR RX 52516,141445,179253
927,M,(N)Norodden Molte,NFO es 09 23,...,NRR RX 52515,141445,179253
928,F,(N)Norodden Ruska,NFO fs 03 24,20-09-2009,(DK)FD LO 200003,931,930
929,M,(N)Norodden Sylve,NFO ns 09 23,...,NRR RX 52147,141445,179253
930,F,(N)Norodden Tyri,NFO f 09 24,...,(N)NRR LO 150400,211,7112
931,M,(N)Norodden Ull,NFO ds 09 24,...,(N)NRR LO 151213,924,173533
932,F,(N)Norodden Yma,NFO fs 09 22,12-02-2011,(DK)FD LO 203740,931,930
933,F,(N)Nostetoppen's Paint It Red,MCO d 23,...,NRR LO 138729,170993,37026
934,F,(N)Nøstetoppen's Piccabo-Street,MCO f 23,29-06-2003,SVERAK LO 196304,170993,95
935,F,(N)Oliveroci's Bang-A-Boomerang,OCI o 24,24-06-2006,(S)SVERAK LO 225349,168584,1350
936,F,(N)Oliveroci's Ella,OCI ns 24,10-02-2007,FD LO 152555,119213,154857
937,M,(N)Ollendorff's Anton Berg,NFO n 09 22,12-08-1997,FD LO 94517,943,10955
938,M,(N)Ollendorff's Columbus,NFO d,...,NRR RX 54027,122214,190969
939,M,(N)Ollendorff's Darwin,NFO d 09,...,SRK RX 59059,173520,190969
940,F,(N)Ollendorff's Dione,NFO f 23,...,NRR LO 61632,173520,177036
941,M,(N)Ollendorff's Edison,NFO n 09 22,...,NRR LO 62695,173520,190969
942,M,(N)Ollendorff's Egil Skallagrimsson,NFO ns 09 23,...,(N)NRR LO 63488,168258,1278
943,M,(N)Ollendorff's Einstein,NFO d 09 23,...,NRR LO 62693,173520,190969
944,F,(N)Ollendorff's Frøia,NFO n 09 23,...,NRR RX 51867,187014,14768
945,F,(N)Ollendorff's Frøya,NFO a 09 23,...,NRR RX 51866,187014,14768
946,M,(N)Ollendorff's Fønix,NFO n 09 23,...,FD RX 4407,187014,14768
947,F,(N)Ollendorff's Huldra,NFO ns 22,...,NRR LO 63484,168258,1278
948,M,(N)Ollendorff's Larsen Special,NFO n 09 23,...,NRR LO 61634,173520,177036
949,M,(N)Ollendorff's Mefisto,NFO n 22,...,NRR LO 63174,941,10955
950,F,(N)Ollendorff's Nattens Dronning,NFO n 23,...,NRR LO 60734,159628,177036
951,F,(N)Ollendorff's Shani,NFO ns 23,...,NRR LO 62691,159621,177036
952,F,(N)Ollendorff's Svedske,NFO n,08-11-1996,FD LO 92650,163421,947
953,M,(N)Ollendorff's Tordenskjold,NFO n 09,...,SVERAK RX 103948,173077,190969
954,F,(N)Ollendorff's Turbo Pascalina,NFO n 09 22,...,NRR RX 53958,159617,944
955,F,(N)Ollendorff's Zuzuki,NFO a 09 23,...,NRR RX 52501,,
956,F,(N)Omaheni's Edina,BUR a,15-11-2000,FD LO 107763,1066,168278
957,M,(N)Omaheni's Elias,BUR b,...,NRR LO 129238,1066,168278
958,F,(N)Palmberg's Adele,SBI f 21,...,(NO)NRR LO 128232,170624,636
959,F,(N)Perfic's Blotched Bambina,BRI n 22,...,NRR LO 109655,141613,1353
960,M,(N)Perlemor's Brave Conan,SBI n 21,05-01-2005,FD LO 135148,170802,168638
961,F,(N)Perlemor's Delightful Lady,SBI c,...,(N)NRR LO 147036,170802,21
962,M,(N)Perlemor's Ever Lasting Beethoven,SBI c,...,(N)NRR LO 149260,168854,21
963,F,(N)Philipp's Angel Sirikit,SIA b 21,...,NRR LO 114709,,
964,M,(N)Philipp's Chiq,SIA b 21,29-11-1995,(S)SVERAK LO 166396,143051,115
965,M,(N)Philipp's Classic Charm,SIA n 21,...,NRR LO 126596,519,271
966,M,(N)Philipp's Classic Stingray,SIA n,12-03-1995,NRR LO 111852,23197,115
967,F,(N)Philipp's Liberty Bell,SIA n,12-03-1995,NRR LO 111849,23197,115
968,M,(N)Pontifex Aquila,DRX ns,18-02-2009,(DK)FD LO 200490,161310,24323
969,F,(N)Poten's Dizzy,NFO f 09 24,...,NRR LO 139405,167571,1036
970,F,(N)Poten's Dizzy,NFO f 09 24,25-07-2004,(NO)NRR LO 139405,167571,1036
971,F,(N)Purrbox Angel Eyes,PER g,...,NRR LO 105622,,
972,F,(N)Purrbox Baby Blue,PER a,17-04-1998,NRR LO 122730,136287,187191
973,M,(N)Purrbox Back in Black,PER n,23-04-2004,SVERAK LO 203828,142320,974
974,F,(N)Purrbox Charbonnie Blossom,PER n,...,NRR LO 125402,137110,976
975,F,(N)Purrbox Diva Line,PER f 22,03-04-1997,FD RX 12377,167738,174765
976,F,(N)Purrbox Fantasy,PER f 33,...,NRR LO 119537,,
977,M,(N)Purrbox Hallmark,PER d 33,03-06-1997,NRR LO 119539,136287,160923
978,F,(N)Purrbox Heatwave,PER f,24-05-1994,NRR LO 110285,136287,168870
979,F,(N)Purrbox Magic Melody,PER n 33,17-06-1997,FD LO 92480,181436,137112
980,F,(N)Purrbox Magic Spring NFS,PER n 33,...,NRR LO 115719,181436,137112
981,F,(N)Purrbox Olympia,PER w 62,08-07-1996,FD LO 91790,136287,187191
982,F,(N)Purrbox Spotlight,PER f,...,NRR LO 113073,137110,168870
983,M,(N)Purrbox Tablue,PER a 22,28-05-1997,NRR LO 119694,167738,174757
984,F,(N)Purrbox Topas,PER g 33,...,NRR LO 110289,,
985,M,(N)Purrbox Trendsetter,PER a 33,...,SVERAK LO 109548,124381,9647
986,M,(N)Purrbox Zach,PER n 22,25-02-1999,FD LO 101110,988,982
987,F,(N)Purrbox Zignature,PER n 21 33,24-03-1998,FD LO 96958,137110,174757
988,M,(N)Purrbox Zodiac,PER n 21 33,...,NRR LO 122215,137936,980
989,M,(N)Pågel's Apollon,SIA n 21,06-07-2000,SRK LO 24577,966,143054
990,M,(N)Påveskardet's Djengis Khan,NFO ds 09 23,...,NRR LO 117630,169817,172786
991,F,(N)Påveskardet's Fanny Rose,NFO n 09,...,(N)NRR LO 152342,171115,1390
992,F,(N)Påveskardet's Jesse Jo,NFO n,27-11-2010,(DK)FD LO 202497,172661,991
993,M,(N)Påveskardet's King Mancini,NFO n,...,NRR LO 123751,169817,172786
994,M,(N)Påveskardet's King Mancini,NFO n,...,Kat ID: 296602,169817,172786
995,M,(N)Påveskardet's King Mancint,NFO n,...,Kat ID: 285231,169817,172786
996,F,(N)Påveskardet's Linnea Rosé,NFO ns 09,15-10-1998,FD LO 98470,169817,172786
997,F,(N)Quinsy's Lacy,NFO n 09 24,07-12-1999,(N)NRR LO 126634,183808,998
998,F,(N)Quinsy's Lady Amy,NFO n 09 22,...,NRR LO 117352,,
