ID,GENDER,NAME,EMS,DOB,REG,SIRE,DAM
8995,M,Baloo Kroll DK,NFO n 09 23,14-07-2001,FD LO 110874,103309,148498
8996,M,Baloo Noiseless DK,PER a 23,15-06-1997,FD LO 90851,85396,165487
8997,M,Baloo of MaineHouse DK,MCO n 23,06-07-2001,FD LO 111254,52688,61756
8998,M,Baloo of Nazik,SOM n,...,FD LO 53337,46951,19409
8999,M,Baloo The Nature Cat DK,MCO d 09 23,18-11-1992,FD LO 69968,77498,77477
9000,M,Baloo von Birkvel DK,NFO n,22-07-1996,FD LO 86796,56004,56251
9001,M,Baloo von Gott DK,SBI a,28-02-1994,FD LO 75261,179132,24381
9002,M,Baloo von Gørtz DK,EXO ns 11,07-11-2001,FD LO 112751,129242,20904
9003,M,Baloo von Himmelblå DK,PER a,13-03-1996,FD LO 84577,120572,186168
9004,M,Baloo von Høgh DK,PER a 33,11-05-2000,FD LO 104917,18189,142271
9005,M,Baloo von Tasi's DK,SBI d,09-06-2002,FD LO 116337,126787,28789
9006,F,Baloobi's Anemone,MCO ns 09,17-06-1992,FD LO 67960,110845,96411
9007,F,Baloobi's Askepot,MCO fs 22,17-06-1992,FD LO 67961,110845,96411
9008,M,Baloobi's Asterix,MCO d 22,17-06-1992,FD LO 67958,110845,96411
9009,F,Baloobi's Atricia,MCO n,17-06-1992,FD LO 67959,110845,96411
9010,M,Baloobi's Barske Billy,MCO ns 09,30-11-1993,FD LO 74532,146396,9009
9011,F,Baloobi's Becky,MCO ns 09,30-11-1993,FD LO 74534,146396,9009
9012,F,Baloobi's Belinda,MCO ns 09,30-11-1993,FD LO 74533,146396,9009
9013,F,Baloobi's Celine,MCO a 22,01-06-1997,FD LO 90902,85759,9009
9014,M,Baloobi's Cion,MCO n 22,01-06-1997,FD LO 90901,85759,9009
9015,M,Balou 00-6,BRI a,02-03-2000,FD LO 103266,20391,88069
9016,M,Balou 02-016,NFO n 23,10-03-2002,FD LO 114520,95666,25473
9017,M,Balou 06-58,MCO n 09 23,02-06-2006,FD LO 142130,83638,83623
9018,M,Balou 06-66,SBI e 21,19-06-2006,FD LO 142614,8027,105617
9019,M,Balou 13-10,SBI a,20-10-2012,(DK)FD LO 212545,91243,33195
9020,M,Balou 91-72,SIA b,30-03-1991,FD LO 62923,30349,122594
9021,M,Balou 93-118,PER n,05-06-1993,FD RX 8863,15064,176603
9022,M,Balou 98-120,RUS,29-08-1998,FD LO 96800,151367,103740
9023,M,Balou 98-157,MCO a 22,21-11-1998,FD LO 98039,88608,88610
9024,M,Balou af Dé Chawié DK,PER e 23,21-04-1996,FD RX 11160,55187,12333
9025,M,Balou af Marselis DK,ABY n,27-02-1997,FD RX 11914,178265,134855
9026,M,Balou af Minta,BRI a,17-02-2009,FD LO 156321,88411,80470
9027,M,Balou af Nadudvari DK,PER a 33,23-03-2006,FD LO 140494,156030,13575
9028,M,Balou af Trunte DK,PER d 22,20-04-1997,FD RX 11885,73176,73160
9029,F,Balou de Broeckloni,BRI ns 22 64,...,(NL)MU.R89.BK.007.2,,
9030,M,Balou de Monique DK,PER a 03,24-08-1990,FD LO 60398,5483,186192
9031,M,Balou de Rohan,SBI a 21,...,WCF DE 18434,13486,166542
9032,M,Balou El'Kastrat DK,PER e,26-07-1990,FD LO 59994,165043,189472
9033,F,Balou Felis Faunus DK,NFO a 22,07-11-2001,FD LO 113212,103356,65569
9034,M,Balou Felis Zeuthen DK,NFO a 09 22,13-11-2000,FD LO 107066,120197,148590
9035,M,Balou Guhle DK,PER n 23,05-04-1994,FD LO 75572,3318,188
9036,M,Balou Gyldenløve DK,NFO n 23,20-06-1994,FD LO 77144,128875,26103
9037,M,Balou II de Pineda,PER ds 22 62,15-04-1995,FD RX 10992,118143,155859
9038,M,Balou Joynes Nesbi DK,PER n,19-01-2008,FD LO 153807,120070,83858
9039,M,Balou of Famoa DK,BUR b,12-02-2000,FD LO 103067,164671,4335
9040,M,Balou of Highland Dreams,XLH e,...,1FCC BLH 050506005,144832,17175
9041,M,Balou of the Guilty Clan,MCO as 09,...,(D)EVBL 3496,23917,138935
9042,M,Balou v. Achat,SBI b,...,(D)DEKZV RX 283869,,
9043,M,Balou von El Farisha,PER ay 12,30-06-2003,LOAFS 2431223,156728,
9044,M,Balou von Kaas DK,PER a 21 33,13-04-1993,FD LO 71836,92326,122588
9045,F,Baloua v.d. Bohlskate,NFO ns 09 22,...,(DE)DEKZV LO 342437,163460,124139
9046,M,Baloven' Urkis,SIB d 23,10-11-2005,(RU)ALISA 828(2096B)05SI,120777,
9047,M,Bal-Ros Pric-Tom of Mossrose,PER n,12-09-1991,CFA 0108-766049 V0893,21579,17883
9048,F,Balshogar Amaanee,SBI n,...,SACR 20111274,181311,174296
9049,F,Balsia Cheldenes Magic,BAL c,...,GCCF CSSR 095137,,
9050,M,Baltazar,SBI a,...,SVERAK LO 57997,194210,158919
9051,M,Baltazar 93-191,PER n,06-07-1993,FD RX 9106,73089,55842
9052,M,Baltazar af Jurian DK,PER a 03,02-12-1991,FD LO 65847,187548,186382
9053,M,Baltazar av Løvebakken(N),NFO ns 09 23,...,NRR RX 55268,159617,175870
9054,M,Baltazar Blue Bear á Chardani DK,RAG a,13-12-2001,FD LO 113319,170517,164566
9055,F,Baltazar Busteline,NFO n 09 23,...,NRR RX 52065,9060,12349
9056,F,Baltazar Dina Isabella,NFO n 09 23,...,NRR RX 51752,9060,12349
9057,M,Baltazar Guhle DK,PER n 03 23,13-09-1995,FD LO 82602,3318,188
9058,M,Baltazar Kous-Kat DK,RAG n 04,12-08-2001,FD LO 112392,119925,11470
9059,F,Baltazar Lucy,NFO n 22,...,NRR RX 52956,,
9060,M,Baltazar Lurifax,NFO n 09 22,...,NRR RX 50762,,
9061,M,Baltazar of Wilson DK,PER d 03,29-07-1997,FD RX 12285,43473,19648
9062,M,Bal'tazar Sarzhi Belyi Sibiryak,SIB w,29-12-2002,FD RX 173626,148633,119110
9063,F,Baltazar Tina Fabiola,NFO n 09 23,...,NRR RX 51753,9060,12349
9064,M,Baltazar von Tasi's DK,SBI n,09-06-2002,FD LO 116338,126787,28789
9065,M,Baltazar White Prince,NFO w,...,NRR RX 55643,138,9059
9066,M,Balter af Perikles,PER n,26-05-1996,FD LO 85999,190713,17724
9067,M,Balthasar af Hajeka,BRI a,11-09-1996,FD LO 87650,88971,143455
9068,M,Balthasar v. Kühlingsgrund,BRI a,...,(DE)1.DEKZV LO 260750,21987,135737
9069,M,Balthasar vom Külingsgrund,BRI a,...,1.DEKZV LO 260750,21987,135737
9070,M,Balthasar von Blauen Berg,BRI a,...,DRU 007729,3284,14186
9071,M,Balthasar-Invictus 02-072,PER d,11-07-2002,FD LO 117391,70067,22954
9072,M,Balthazar,SBI n,...,SVERAK LO 34518,23366,23367
9073,M,Balthazar 02-029,PER e 03,04-04-2002,FD LO 115229,40363,158894
9074,M,Balthazar 96-159,MCO n 09 23,11-12-1996,FD LO 88905,86000,18007
9075,M,Balthazar 98-151,MCO n 22,17-10-1998,FD LO 97869,94211,61383
9076,M,Balthazar 99-188,PER w 62,04-05-1999,FD RX 13927,144081,138295
9077,M,Balthazar av Abyata,SOM a,...,(S)SVERAK LO 231681,,
9078,M,Balthazar De La Majorie,CHA,...,1.DEKZV 208013,,
9079,M,Balthazar Inigo,PER ns 12,...,GCCF NS 035314,,
9080,F,Balthazar Michelle,PER ns 12,...,SVERAK LO 26358,14195,130976
9081,M,Balther Rubin af Amadéras DK,MCO n 22,14-03-2006,FD LO 140363,119061,2589
9082,F,Baltia Summer Stebuklas*LT,PER f 03,...,(LT)LFD LO 00/151 B,161932,132628
9083,F,Baltic Sea Zeus Ex Rosalina,PER f,30-04-1997,CFA 0055-1303005 V0600,,
9084,M,Baltimoor Teddy Star*CZ,BRI c,...,CSCH LO 277/1/BRI,23433,131304
9085,F,Baltimoor's Arielle,NFO f 23,...,1.DEKZV 283555,9093,167460
9086,M,Baltimoor's Blue Moon,BRI a,...,WCF DE 019835,,
9087,F,Baltimoor's Blue Nita,NFO a 09 22,...,BPK 049/S,,171943
9088,M,Baltimoor's Blue Rolling Stone,BRI a,...,DRKV 94-8708,9091,193675
9089,F,Baltimoor's Dasmina,BRI a,...,DRKV 89.4651,,
9090,F,Baltimoor's Elfa,NFO n 09 23,...,BPK 452/Q,,
9091,M,Baltimoor's Inspiration,BRI a,...,DRKV 91-5538,,
9092,M,Baltimoor's Jostein,NFO nt 23,13-08-2004,FD RX 135086,137594,9095
9093,M,Baltimoor's Leonardo,NFO d 09 22,...,1.DEKZV 240651,,
9094,F,Baltimoor's Lilac Creme Cake,BRI j,...,WCF DE 030225,,
9095,F,Baltimoor's Madame X,NFO nt 22,...,WFU RKV NRW 00-1312,9096,9087
9096,M,Baltimoor's Mr. Bombastic,NFO n 22,...,BPK 089/S,172405,167460
9097,M,Baltimoor's Non Stop,BRI a,...,DRKV 92-6324,9070,9089
9098,F,Baltimoor's Shirly,NFO fs 22,...,1.DEKZV 231508,,
9099,M,Baltimoor's Silver Simon,NFO ns 23,...,BPK Q 327,6993,171885
9100,M,Baltimoor's Tilly,BRI a,...,DRKV 93-7358,,
9101,M,Balto af Tzigane DK,PER e 33,31-03-1988,FD LO 51154,8872,10148
9102,M,Balto von Høgh DK,PER a 33,11-05-2000,FD LO 104918,18189,142271
9103,M,Baltoro of Noble House DK,NFO n 09 23,31-05-1993,FD LO 72590,86913,5626
9104,F,Baltushka of Elyanara,MCO ns 23,...,CEP 21.730,,
9105,M,Balu af Sehested DK,ABY o,26-01-1993,FD LO 70697,46382,2787
9106,M,Balu Le cel Bleu,BRI c 33,11-09-2007,FD LO 153648,22522,22594
9107,M,Balu von Fat Velvet Bags,BRI a 03,...,KVL 03-084-1021-0,,
9108,M,Balu von Twins Home,MCO d 22,...,1.DEKZV 222280,,
9109,M,Balue af Læsø,PER a,14-12-1993,FD LO 74300,193291,189770
9110,F,Balvenie 04-68,BRI a 24,19-07-2004,FD LO 129324,179612,112614
9111,M,Balvenie av Ochremenko(N),DRX ns,11-09-2001,FD RX 114560,11688,170594
9112,M,Balzac af Dragsholm,PER d,17-05-1991,FD RX 7289,144217,144224
9113,M,Balzac Vermehr DK,PER ns 11,02-12-2000,FD RX 14730,76069,63310
9114,M,Balzam Sirbirskij Prestige,SIB ny 23,17-02-2005,(S)SVERAK RX 214802,24096,192808
9115,M,Bam Bam Felis Audax DK,NFO d 24,05-05-2002,FD LO 114920,138649,20233
9116,F,Bamacurls Aunt Pitty Pat,ACL g,...,CFA 8189-1136512,,
9117,M,Bambafu af Kildemose,SOK n 22,10-05-1994,FD RX REG 1654,137364,150534
9118,M,Bam-Bam af Reedtz,PER a 03,06-04-1996,FD RX 11266,19860,165512
9119,F,Bam-Bam's Glinka,RUS,...,SVERAK LO 29610,128779,136867
9120,M,Bambas Sonofabitch Song Hio,SBI n,09-04-2007,FD LO 148789,176446,172172
9121,M,Bambi el-Tjok,PER e,26-12-1992,FD LO 70139,133336,147348
9122,M,Bambi Idol Cat DK,MCO as,02-12-1995,FD LO 83371,42623,175995
9123,M,Bambi of Big Choice,PER a 33,16-05-1994,FD LO 76566,78733,153508
9124,F,Bambi of Romantic,PER ns 22 64,02-06-1992,FD RX 8064,46165,146597
9125,F,Bambi von Achor*CH,SBI n 21,...,FFH RX 13560,192753,142367
9126,F,Bambi von Birkvel DK,NFO ns 09,22-07-1996,FD LO 86799,56004,56251
9127,F,Bambi von Hirsch DK,PER ns 11,14-05-1992,FD RX 8127,124792,11594
9128,F,Bambie Girl van Sepperena,SBI n 21,...,NKFV RvT 99.363,,
9129,F,Bambina de Larousse DK,SIA n,20-11-1992,FD LO 69774,7293,165028
9130,F,Bambina del Iris,PEB n 21 33,...,HK-E/36/02-PBD,,
9131,F,Bambina v. Schwaelkenberg,PER ns 12,...,1.DEKZV LO 150391,158363,192323
9132,F,Bambina von Kamakura*CH,BRI es 11,...,FFH RX 13565,,
9133,F,Bambino Alice Bluegown,BUR a,...,GCCF NS 018806,,
9134,F,Bambino April Love,BUR b,...,GCCF NS 164150,9144,9162
9135,F,Bambino Azurhazy,BUR a,...,GCCF NS 088438,9137,9156
9136,F,Bambino Belle Royale,BUR c,...,GCCF NS 288620,9175,9147
9137,M,Bambino Blue Apollo,BUR a,...,GCCF NS 031719,9168,9133
9138,M,Bambino Blue Chip,BUR a,...,GCCF CS 084619,9158,9173
9139,M,Bambino Blue Lynx,BUR a,06-09-1989,FD LO 57987,9158,9177
9140,M,Bambino Brown Bandit,BUR n,...,FD 19398,9168,9133
9141,F,Bambino Brown Pearl,BUR n,...,GCCF NS 193532,137344,9160
9142,F,Bambino Captivation,BEN n 24,...,GCCF CS SR 597860,151119,9163
9143,F,Bambino Cherry Cheesecake,BUR c,...,GCCF NS 198895,9137,9141
9144,M,Bambino Chinchintarrou,BUR b,...,GCCF NS 088425,9137,9169
9145,F,Bambino Chocolate Camilla,BUR b,...,NRR LO 4183,9164,9143
9146,F,Bambino Chocolate Honey,BUR b,...,GCCF NS 031718,,
9147,F,Bambino Chocolate Martina,BUR b,...,GCCF NS 195520,9144,9162
9148,F,Bambino Cocoa Kahlua,BUR b,...,GCCF CS 044615,,
9149,M,Bambino Coronet,BUR b,...,CCCA COAWA (W) 1778W92,9164,
9150,M,Bambino Crystal Prince,BUR c,...,NRR LO 3941,9175,9134
9151,F,Bambino Diamond Girl,BUR c,...,SVERAK LO 39776,9175,9161
9152,M,Bambino Earlgrey,SIA a,...,GCCF CS 094795,187451,144416
9153,M,Bambino Frederici,BUR c,...,GCCF NS 242347,9175,9134
9154,F,Bambino Gossamer Silk,BUR c,...,GCCF NS 198840,9175,9147
9155,M,Bambino Kandibarkid,BUR b,...,GCCF NS 149295,,
9156,F,Bambino Karess,BUR f,...,CA IP 83000006,,
9157,M,Bambino Keepsake,BUR n,...,GCCF CS 208835,,
9158,M,Bambino Knight Errant,BUR a,...,GCCF CS 033914,137259,9154
9159,M,Bambino Lilac Teazer,BUR c,23-12-1990,FD LO 64125,9138,9136
9160,F,Bambino Lilac Trulov,BUR c,...,GCCF NS 031724,,
9161,F,Bambino Lilac Villow,BUR c,...,GCCF NS 089871,9137,9170
9162,F,Bambino Lucy Locket,BUR b,...,GCCF NS 072000,9178,9146
9163,F,Bambino Marbledmaisie,BEN n 22,...,GCCF CS SR 497957,,
9164,M,Bambino Mr Mistoffilees,BUR b,...,GCCF NS 239773,9175,9147
9165,M,Bambino Musicman,BUR b,...,GCCF CS 016093,9164,9167
9166,M,Bambino Paris Playboy,BUR c,...,GCCF NS 269638,9164,9167
9167,F,Bambino Peach Bloom,BUR c,...,GCCF NS 163626,,
9168,M,Bambino Peepintom,BUR b,...,GCCF NS 016375,,
9169,F,Bambino Pichina,BUR n,...,GCCF NS 026118,,
9170,F,Bambino Pussy Willow,BUR a,...,GCCF NS 31719,,
9171,M,Bambino Rakastava,BUR c,...,FD LO 42501,9164,9143
9172,F,Bambino Rhiadora,BEN n 24,...,GCCF CSEXP 393452,,
9173,F,Bambino Sea Princess,BUR c,...,GCCF NS 288619,9175,9147
9174,F,Bambino Seacharm,BUR c,...,CCCA COAWA (W) 1777W92,,
9175,M,Bambino Servalan,BUR c,...,GCCF NS 177153,157350,9161
9176,F,Bambino Shadylady,BUR f,28-04-1987,FD LO 49740,137259,9154
9177,F,Bambino Silken Talfeta,BUR c,...,GCCF CS 057979,9165,9154
9178,M,Bambino Silver Jubilee,BUR a,...,GCCF NS 060525,,
9179,F,Bambino Simplysuper,BUR j,...,NRR LO 4967,137259,9154
9180,F,Bambino Snowbells,BEN n 24 33,...,KKN SH 1093-04,143795,164742
9181,M,Bambino Snowking,BEN n 24 33,...,GCCF CSEXP 418378,,
9182,F,Bambino Snowqueen,BEN n 22 33,...,GCCF CS 311880,,
9183,M,Bambino Super Trouper,BUR c,...,GCCF NS 240146,9175,9141
9184,M,Bambino von Barkentin DK,EXO a 22,09-07-2002,FD LO 116845,167692,168682
9185,F,Bambisplace Clover of Demiara,PER g,...,CFA 0195-165520 V0684,166458,9189
9186,F,Bambisplace Mas Girl Tortie,PER f,...,CFA 0195-163670 V0884,166458,9189
9187,F,"Bambisplace Miss Muffet of Demiara, DM",PER n 33,...,CFA 0173-227689,9188,9186
9188,M,Bambisplace Mommys Boy Mr Ted D,PER a 33,...,CFA 0176-164607 V0884,154717,160241
9189,F,Bambisplace Peadinks,PER n 33,...,CFA 0173-107674 V0683,146634,160241
9190,F,Bambola Blue of Chipie's Choice,BRI a,...,AICC 04003435,,
9191,M,Bambou de la Bretoniere*F,SBI a,...,FFF LO 41734,187729,175119
9192,M,Bambou v. Adam's Peak,ABY o,...,DRU 048181-2,175910,129080
9193,F,Bambus von Gott DK,SBI c,04-05-2013,(DK)FD RX 213746,72210,101113
9194,M,Bambusaforest Katalyst,BEN n 24,...,TICA SBT 120408 015,127407,131701
9195,F,Bamir 93-19,PER g,16-11-1992,FD RX 8524,18981,149970
9196,M,Bams Remington of Citnkboodles,PER n,...,CFA 0108-009945 V0881,,
9197,F,Bamse,PER fs 22 62,10-01-1991,FD RX 7823,130032,166578
9198,M,Bamse,SBI n 21,20-01-2005,SVERAK LO 207064,123869,169923
9199,M,Bamse 03-074,BRI c,12-07-2003,FD LO 123081,170309,38335
9200,F,Bamse 06-31,SBI n,22-04-2006,FD LO 140968,8425,88033
9201,M,Bamse 11-53,BUR a,12-09-2011,(DK)FD LO 206036,182158,33140
9202,M,Bamse 12-02,EXO a,30-11-2011,(DK)FD LO 206755,13783,4223
9203,M,Bamse 86-23,MCO ns 23,03-03-1996,FD LO 84709,145564,29039
9204,M,Bamse 93-89,BRI a,22-04-1993,FD LO 71455,30859,104117
9205,M,Bamse 94-58,PER e,28-04-1994,FD LO 75776,46596,129630
9206,M,Bamse 99-212,MCO ns 22,27-08-1999,FD LO 105733,4511,193929
9207,M,Bamse af Falk de Bytho DK,PER e 03,29-04-1992,FD LO 67593,6300,111509
9208,M,Bamse af Grevelund,PER b,18-08-1990,FD RX 6919,155732,17406
9209,M,Bamse af Hajeka,BRI a,09-07-1994,FD LO 77501,51470,11876
9210,M,Bamse af Jurian DK,PER n,15-02-2005,FD LO 132975,19220,103246
9211,M,Bamse af Nadudvari DK,PER n,25-05-1994,FD RX 9678,56312,135540
9212,M,Bamse af Palet,PER n 33,...,FD 18406,,
9213,M,Bamse af Perikles,PER d 03,15-06-1995,FD LO 81267,190713,17724
9214,M,Bamse av Myre,NFO d 09 23,...,NRR RX 51439,,157107
9215,M,Bamse Brakar af Khartoum,ABY n,14-09-2003,FD LO 123334,158918,149772
9216,M,Bamse de Larousse DK,SIA n,20-11-1992,FD LO 69771,7293,165028
9217,M,Bamse La Petite DK,MCO n 23,04-11-1997,FD LO 95088,59685,42669
9218,M,Bamse Marcanna DK,SBI n,29-06-1998,FD LO 95191,120267,134854
9219,M,Bamse of Tiree DK,BRI n 33,11-08-1994,FD RX 9984,164940,166712
9220,M,Bamse von Høgh DK,PER a 33,11-05-2000,FD LO 104920,18189,142271
9221,M,Bamse von Høgh DK,PER n 22,03-09-2002,FD LO 119270,21670,1126
9222,M,Bamse von Sandberg DK,PER a 03,12-05-1990,FD LO 60227,74960,187099
9223,M,Bamse von Sivebæk DK,SBI n,24-11-1996,FD LO 88196,168054,95166
9224,M,Bamse von Tjugum DK,NFO n 09,11-03-2000,FD LO 103515,175797,109580
9225,M,Bamse Vøvelholm DK,PER n 02 62,27-05-1992,FD RX 8326,128711,128708
9226,F,Bamsebjørn 98-10,SOM o,24-01-1998,FD LO 93573,122608,47402
9227,F,Bamseline 91-4,PER e 33,07-09-1990,FD LO 61357,120458,136333
9228,F,Bamseline Mong Tung DK,SBI n 21,09-07-1996,FD LO 86457,72024,119039
9229,F,Bamse-line of CG's happy Cat DK,BUR j,07-01-2000,FD LO 102417,36644,185348
9230,F,Bamseline von Himmelblå DK,PER e,13-03-1996,FD LO 84574,120572,186168
9231,F,Bamseline von Ibba,PER f,20-07-1993,FD LO 72778,54356,141529
9232,F,Bananasplit,SBI b,...,SVERAK LO 88335,3451,186768
9233,M,Bandar Shah's Cream Candy,PER e,...,SVERAK LO 35575,150634,189243
9234,F,Bandar Shah's Noblesse,PER w 62,...,NRR LO 31315,,
9235,M,Bandar Shah's Prince Camaro,PER w 62,...,SVERAK LO 58366,150634,146984
9236,F,Bandar Shah's White Lorelei,PER w 62,...,SVERAK LO 24407,151960,159380
9237,M,Banderas dé Charmaine DK,PER x ny 03 11,05-04-2003,FD RX 121928,165305,63293
9238,M,Banderas von Barkentin DK,PER a 22,09-07-2002,FD LO 116844,167692,168682
9239,M,Bandhura Shardul's Devils Junior,BRI e 33,...,NCT A2004-7480,158343,151228
9240,F,Bandhura Shardul's Donna Maria,BRI c 33,10-04-2004,FD RX 132380,158343,151228
9241,M,Bandi af Hawk DK,PER n,01-09-1990,FD LO 60788,141480,117404
9242,F,Bandicoon Blazing Amelia,MCO ns 09,18-04-1995,CFA 1797-999837 V0896,,
9243,M,Bandit af Kissimmee DK,PER a 03,06-04-2002,FD LO 115183,150005,162517
9244,M,Bandit af Stensgård,PER d 33,14-11-1990,FD LO 61428,182088,14290
9245,M,Bandit Charming av Sina Bass(N),SOM n,19-03-2003,SVERAK LO 170562,135335,3639
9246,M,Bandit de La Val,PER b 33,10-04-1995,FD LO 80363,124812,147307
9247,M,Bandit of Black Rose DK,PER e 33,04-04-1992,FD LO 67086,120387,165482
9248,F,Bandit Queen Koh-I-Baba,BUR b,04-12-1994,FD RX 10338,162915,163651
9249,M,Bandit von Amramd DK,PER e,26-07-1990,FD LO 60056,149215,193858
9250,M,Bandit von Barkentin DK,PER a 33,19-08-1995,FD LO 82104,120609,49938
9251,M,Bandit von Gott DK,SBI b,30-10-2004,FD LO 131133,11213,157500
9252,M,Bandito af Dragsholm,PER d,17-05-1991,FD RX 7287,144217,144224
9253,M,Banditt of Kimmys,ABY n,16-04-1984,CFA 0380-218488 V0285,,
9254,M,Bandoola,BEN n 24,08-03-1991,TICA BOT 030891 011,,
9255,M,Bandura Shardul's Icecool - Ioan,BRI o,17-06-2005,FD RX 139855,9239,132749
9256,M,Bandura Shardul's Igor,BRI c,17-06-2005,FD RX 138649,9239,132749
9257,F,Bandura Shardul's Ivy,BRI r,17-06-2005,FD RX 139854,9239,132749
9258,M,Bang-A-Boomerang af Timanfaya DK,PER a 01 62,12-03-2000,FD LO 103835,149624,175810
9259,F,Bangalores Alisette,PER w 62,...,FD 10742 K,,
9260,F,Bangalores Anina,PER g,...,FD LO 31570,158879,9263
9261,F,Bangalores Annabella,PER e,...,FD 16307,9275,11666
9262,M,Bangalores Anthon,PER n 03,09-07-1995,FD LO 83883,9299,67803
9263,F,Bangalores Baby Doll,PER a,...,FD LO 22607,133577,9270
9264,F,Bangalores Belinda,PER d,...,FD 16849,9275,149714
9265,M,Bangalores Blue Travolta,PER a,...,FD LO 27494,133577,9263
9266,M,Bangalores Candy Boy,PER a,...,FD LO 31567,158879,9263
9267,M,Bangalores Carkie,PER d 02 62,...,FD LO 38835,158873,149708
9268,M,Bangalores Charlie Boy,PER e,...,FD 16847,9275,149714
9269,F,Bangalores Cheri,PER g,24-07-1991,FD LO 66084,9299,36880
9270,F,Bangalores Cherina,PER n,...,FD 12840,159378,159383
9271,F,Bangalores Christie,PER f,...,FD LO 39957,158873,134880
9272,M,Bangalores Cigo,PER e,...,FD 19103,9275,11666
9273,F,Bangalores Düchess,PER w 61,...,FD 11759,,
9274,F,Bangalores Emma,PER g,24-07-1991,FD LO 66083,9299,36880
9275,M,Bangalores Felino,PER e,...,FD 11752,159378,11666
9276,F,Bangalores Fleur,PER g,...,FD 11754,,
9277,F,Bangalores Golden Boletta,PER e 03,07-08-2000,FD RX 14627,9299,142792
9278,F,Bangalores Golden Linda,PER e,...,FD LO 30569,9275,9297
9279,F,Bangalores Golden Malou,PER e,22-04-1991,FD LO 63679,9299,149675
9280,M,Bangalores Henri,PER d,...,FD 16217,9289,149714
9281,M,Bangalores Henrik,PER n 03,...,FD LO 38833,158873,149708
9282,F,Bangalores Jackie,PER g,...,FD RX 2029,9275,3269
9283,F,Bangalores Joli,PER a,...,FD 16216,9289,149714
9284,M,Bangalores Kevin,PER n 03,29-06-1999,FD LO 102968,9299,67803
9285,F,Bangalores Kikki,PER d 02 62,29-06-1999,FD LO 102970,9299,67803
9286,F,Bangalores Lady Dibah,PER g 03,05-04-1985,FD LO 40095,158873,149708
9287,M,Bangalores Lucac,PER n 03,13-06-1994,FD LO 78795,9299,67803
9288,F,Bangalores May,PER f 02 62,13-06-1994,FD LO 78796,9299,67803
9289,M,Bangalores Mikki,PER n,...,FD 12843,,
9290,F,Bangalores Mille,PER f 03,29-06-1999,FD LO 102969,9299,67803
9291,F,Bangalores Mixed Sissi,PER g,22-04-1991,FD LO 63678,9299,149675
9292,F,Bangalores Mixed Tuscha,PER f,09-07-1995,FD LO 83884,9299,67803
9293,F,Bangalores Nadia,PER e,24-07-1991,FD LO 66085,9299,36880
9294,M,Bangalores Nikolaj,PER n,...,FD 17036,9289,3269
9295,M,Bangalores Ringo,PER a,...,FD 12842,159378,159383
9296,F,Bangalores Tabita,PER g,...,FD 19618,9275,2641
9297,F,Bangalores Teresa girl,PER e,...,FD 16305,9275,11666
9298,M,Bangalores Weesley,PER e 03,22-04-1991,FD LO 63680,9299,149675
9299,M,Bangalores Woody,PER e 03,07-07-1989,FD LO 56100,21793,149675
9300,F,Bangalores Zaida,PER g,...,FD LO 26236,9275,9270
9301,F,Bangh-Li,KBL n,...,(RU)SFF-4/93/00504,,
9302,M,Bangles of Fire DK,PER d,30-11-1990,FD LO 61367,21859,133196
9303,F,Bangor Bea W. McBride of Sanlino,MCO n 09,09-10-1991,CFA 1791-748004 V0693,,
9304,M,Bangor Dega-Bulu of MtnMaine,MCO a 09 23,...,CFA 9752-1345164,,
9305,M,Bangor of Chafer-Valley,MCO a 22,...,1.DEKZV LO 249961,119025,144368
9306,M,Bangsi av Kirwo(N),ABY n,...,IS KKÍ LO 01102,178918,184877
9307,M,Baniki Sana of Maichrest DK,SOK n 22,27-05-2000,FD LO 105727,134035,164871
9308,F,Baninah de Balimara,BAL a,...,BVK 5001248,121169,118757
9309,F,Banja Felis Audax DK,NFO a 09,23-06-2000,FD LO 104321,186420,20233
9310,F,Banja Mysjkin,RUS,...,FD LO 37857,181019,2662
9311,F,Banja zur Riegelfeste,SBI a,...,DZB 68924,151518,174337
9312,M,Banjo af Clipper,NFO d 09,11-04-2002,FD LO 115434,43984,43979
9313,M,Banjo Noir af Grystenshus DK,SOM n,30-10-1998,FD RX 13196,12360,4802
9314,F,Bank I Bordet Bonnie,NFO n 09 23,...,WCF LOISCC 789,23011,186538
9315,F,Bank I Bordet Daisy B.C.,NFO gs 09 23,...,WCF LOISCC 388,,
9316,F,Bank I Bordet Fantasia B.U.,NFO f 09 23,...,WCF LOISCC 705,187662,186538
9317,F,Bank I Bordet Gauri B.K.,NFO n 09 23,19-05-2003,FD LO 124106,138651,9314
9318,M,Bank I Bordet Gilgamesh K.B.,NFO n 09 23,19-05-2003,WCF LOISCC 972,138651,9314
9319,F,Bank-O-Kim Artemis,SIA n 21,...,FD 19318,,
9320,F,Bank-O-Kim Fortuna,SIA n 21,...,FD LO 27025,132677,9319
9321,F,Bank-O-Kim Hebe,SIA n 21,...,FD LO 32517,20934,9320
9322,F,Ban-Si Ninive,SIA n,11-02-1998,SVERAK LO 149276,120005,169707
9323,M,Bantai Choco Bear á Chardani DK,RAG b,13-12-2001,FD LO 113320,170517,164566
9324,F,Ban-Thai's After Eight,SIA b 21,...,FD LO 34525,126764,3661
9325,F,Ban-Thai's Julchen,SIA c 21,...,FD LO 34526,126764,3661
